#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
1.8458e+04 1.1323e-04 9.9989e-01 5.8866e-11 7.7071e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.2497e-04 9.9988e-01 1.8925e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.2045e-04 9.9988e-01 4.1893e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 8.3585e-05 9.9992e-01 1.2507e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 3.6798e-05 9.9996e-01 1.7807e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.1561e-05 9.9998e-01 1.7272e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.4720e-05 9.9999e-01 1.7513e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.9102e-05 9.9998e-01 3.2759e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.5555e-05 9.9997e-01 5.0870e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 4.9809e-05 9.9995e-01 3.6106e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.6585e-05 9.9997e-01 8.5869e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0252e-04 9.9990e-01 1.8362e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.8622e-04 9.9981e-01 2.1137e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.1530e-04 9.9988e-01 3.4413e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 5.8141e-05 9.9994e-01 9.2695e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 5.7933e-05 9.9994e-01 4.8690e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 3.9441e-05 9.9996e-01 6.8100e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.5836e-05 9.9997e-01 1.0564e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.7198e-06 1.0000e+00 1.3986e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 3.2217e-06 1.0000e+00 5.1257e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.3051e-05 9.9999e-01 9.7757e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 9.5596e-06 9.9999e-01 1.1712e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 8.9522e-06 9.9999e-01 7.7760e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 8.5880e-06 9.9999e-01 4.8799e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 5.2002e-06 9.9999e-01 9.2912e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 7.8947e-06 9.9999e-01 1.9379e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 4.3623e-06 1.0000e+00 4.6247e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 8.2566e-06 9.9999e-01 5.7047e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 4.0842e-06 1.0000e+00 1.7973e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 4.3366e-06 1.0000e+00 9.0300e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.9208e-06 9.9999e-01 1.7098e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 7.9266e-06 9.9999e-01 7.2426e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 8.9538e-06 9.9999e-01 3.2176e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 5.8385e-06 9.9999e-01 5.4909e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 6.3915e-06 9.9999e-01 2.7249e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 4.6235e-06 1.0000e+00 3.7847e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 8.7829e-06 9.9999e-01 5.2137e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 8.9489e-06 9.9999e-01 3.3823e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 3.8501e-06 1.0000e+00 1.8615e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 8.1042e-06 9.9999e-01 2.6242e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 9.8391e-06 9.9999e-01 1.5207e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.1999e-05 9.9999e-01 8.8729e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.3426e-05 9.9999e-01 6.6422e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.3397e-05 9.9999e-01 6.5824e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.6070e-06 9.9999e-01 1.5421e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 11.6597
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.2577e+02 5.9398e-26 4.7952e-15 2.4439e-06 3.1928e-01 6.8072e-01 3.0042e-06 8.9593e-17 9.8091e-44 0.0000e+00 0.0000e+00
8.5779e+02 2.5148e-20 3.0262e-11 2.7316e-04 9.2162e-01 7.8102e-02 2.1985e-08 6.9380e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 1.3250e-20 1.7457e-11 1.8579e-04 8.7454e-01 1.2527e-01 7.3540e-08 6.0612e-19 1.4013e-45 0.0000e+00 0.0000e+00
9.1772e+02 7.3986e-21 1.0539e-11 1.2931e-04 8.1470e-01 1.8517e-01 2.0773e-07 3.9932e-18 5.6052e-44 0.0000e+00 0.0000e+00
9.7304e+02 3.5759e-21 5.5775e-12 8.0748e-05 7.1783e-01 2.8209e-01 6.8317e-07 3.5967e-17 2.9469e-42 0.0000e+00 0.0000e+00
1.0350e+03 1.5868e-21 2.7096e-12 4.6372e-05 5.8926e-01 4.1069e-01 2.2314e-06 3.3913e-16 1.7969e-40 0.0000e+00 0.0000e+00
1.1000e+03 6.1845e-22 1.1592e-12 2.3584e-05 4.3765e-01 5.6232e-01 7.2582e-06 3.4398e-15 1.3568e-38 0.0000e+00 0.0000e+00
1.1690e+03 1.9874e-22 4.1214e-13 1.0098e-05 2.8387e-01 7.1610e-01 2.4048e-05 4.0112e-14 1.4637e-36 0.0000e+00 0.0000e+00
1.2425e+03 5.7775e-23 1.3221e-13 3.8835e-06 1.6608e-01 8.3384e-01 7.4555e-05 4.5247e-13 1.6311e-34 0.0000e+00 0.0000e+00
1.3205e+03 1.5378e-23 3.8445e-14 1.3415e-06 8.8242e-02 9.1153e-01 2.2956e-04 5.4976e-12 2.2984e-32 0.0000e+00 0.0000e+00
1.4033e+03 3.7446e-24 1.0343e-14 4.3135e-07 4.4158e-02 9.5515e-01 6.9320e-04 6.7397e-11 3.4232e-30 0.0000e+00 0.0000e+00
1.4915e+03 8.5737e-25 2.6784e-15 1.3535e-07 2.1669e-02 9.7632e-01 2.0070e-03 7.6854e-10 4.4137e-28 0.0000e+00 0.0000e+00
1.5852e+03 1.7527e-25 6.3922e-16 4.0107e-08 1.0270e-02 9.8390e-01 5.8290e-03 8.9114e-09 5.7988e-26 0.0000e+00 0.0000e+00
1.6847e+03 3.5570e-26 1.5323e-16 1.1972e-08 4.8749e-03 9.7883e-01 1.6296e-02 9.5834e-08 6.5584e-24 1.1210e-44 0.0000e+00
1.7904e+03 7.3193e-27 3.7558e-17 3.6525e-09 2.3327e-03 9.5490e-01 4.2769e-02 9.1012e-07 5.8297e-22 1.3724e-41 0.0000e+00
1.9028e+03 1.4683e-27 9.0730e-18 1.1020e-09 1.0941e-03 8.9471e-01 1.0419e-01 7.6359e-06 4.1538e-20 1.1519e-38 0.0000e+00
2.0223e+03 3.1801e-28 2.3120e-18 3.4042e-10 5.0361e-04 7.7910e-01 2.2035e-01 5.1145e-05 2.0703e-18 5.8225e-36 0.0000e+00
2.1493e+03 7.2340e-29 6.0761e-19 1.0582e-10 2.2316e-04 6.1292e-01 3.8660e-01 2.5485e-04 6.3857e-17 1.4745e-33 0.0000e+00
2.2843e+03 2.0603e-29 1.9314e-19 3.8164e-11 1.0587e-04 4.5648e-01 5.4260e-01 8.1748e-04 8.7303e-16 1.0769e-31 0.0000e+00
2.4277e+03 8.1824e-30 8.3352e-20 1.8072e-11 6.0547e-05 3.5423e-01 6.4403e-01 1.6836e-03 4.6917e-15 1.7508e-30 0.0000e+00
2.5802e+03 5.5001e-30 5.8737e-20 1.3390e-11 4.8602e-05 3.1960e-01 6.7820e-01 2.1528e-03 8.2830e-15 4.4705e-30 0.0000e+00
2.7422e+03 7.4880e-30 8.0263e-20 1.8265e-11 6.2619e-05 3.6343e-01 6.3496e-01 1.5425e-03 3.5843e-15 1.0723e-30 0.0000e+00
2.9144e+03 2.4955e-29 2.5254e-19 5.3279e-11 1.4270e-04 5.2653e-01 4.7286e-01 4.7194e-04 2.1832e-16 1.0001e-32 0.0000e+00
3.0973e+03 1.9402e-28 1.7148e-18 3.0371e-10 5.0097e-04 7.9115e-01 2.0831e-01 4.0818e-05 1.0180e-18 1.5736e-36 0.0000e+00
3.2918e+03 1.6869e-27 1.3106e-17 1.9107e-09 1.7319e-03 9.4540e-01 5.2871e-02 1.3096e-06 7.7942e-22 1.5713e-41 0.0000e+00
3.4986e+03 1.3426e-26 8.8398e-17 1.0135e-08 5.0044e-03 9.8228e-01 1.2716e-02 4.5519e-08 8.6517e-25 0.0000e+00 0.0000e+00
3.7182e+03 4.1871e-25 1.8319e-15 1.2422e-07 2.2717e-02 9.7571e-01 1.5751e-03 3.8472e-10 7.2470e-29 0.0000e+00 0.0000e+00
3.9517e+03 1.0624e-22 2.7487e-13 8.2335e-06 2.6756e-01 7.3241e-01 2.4921e-05 3.9127e-14 1.0620e-36 0.0000e+00 0.0000e+00
4.1999e+03 3.0025e-21 7.0697e-12 1.2585e-04 8.5206e-01 1.4782e-01 8.7063e-08 5.8847e-19 1.4013e-45 0.0000e+00 0.0000e+00
4.4636e+03 1.0753e-20 2.5191e-11 3.3950e-04 9.6398e-01 3.5677e-02 2.1350e-09 6.6291e-22 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 5.5960e-20 1.0856e-10 9.3282e-04 9.9161e-01 7.4527e-03 4.6179e-11 7.2283e-25 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 4.8017e-19 7.0458e-10 3.2873e-03 9.9570e-01 1.0140e-03 3.7466e-13 1.4568e-28 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 5.8386e-18 6.3255e-09 1.4416e-02 9.8549e-01 9.2759e-05 1.1787e-15 5.5000e-33 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.2557e-16 9.6512e-08 8.9491e-02 9.1050e-01 3.9747e-06 6.4198e-19 9.6196e-39 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 2.3631e-15 1.2858e-06 4.4670e-01 5.5329e-01 7.9614e-08 9.9091e-23 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.9887e-14 7.2017e-06 8.7586e-01 1.2413e-01 5.5543e-10 5.0375e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 9.1137e-14 2.2091e-05 9.8206e-01 1.7914e-02 3.0497e-12 2.7047e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 3.9050e-13 6.2533e-05 9.9764e-01 2.2925e-03 1.4435e-14 1.2073e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.8852e-12 1.9287e-04 9.9957e-01 2.3524e-04 3.9116e-17 1.9054e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 1.0768e-11 6.7974e-04 9.9930e-01 1.7845e-05 4.7600e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 9.8013e-11 3.3204e-03 9.9668e-01 7.1385e-07 1.1117e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.4512e-09 2.2232e-02 9.7777e-01 1.5691e-08 5.8464e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 2.0313e-08 1.4349e-01 8.5651e-01 2.4992e-10 1.5195e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.5498e-07 5.4497e-01 4.5503e-01 2.3794e-12 2.1688e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.3795e-07 9.0028e-01 9.9716e-02 9.0219e-15 1.1981e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.1331e-06 9.8311e-01 1.6885e-02 3.5493e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 2.1394e-06 9.9709e-01 2.9101e-03 1.7359e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.7684e-06 9.9938e-01 6.1205e-04 1.6469e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 6.5368e-06 9.9983e-01 1.6044e-04 3.3806e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.1829e-05 9.9994e-01 4.8498e-05 1.2311e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.9604e-05 9.9996e-01 1.7141e-05 6.8247e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.8444e-05 9.9996e-01 7.3577e-06 6.1377e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 3.9403e-05 9.9996e-01 3.1871e-06 5.3233e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 4.8532e-05 9.9995e-01 1.6175e-06 6.7526e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 4.9470e-05 9.9995e-01 1.0079e-06 1.3242e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 5.0694e-05 9.9995e-01 6.6179e-07 3.1482e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 5.4782e-05 9.9994e-01 3.7212e-07 4.7149e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 6.4270e-05 9.9994e-01 1.4670e-07 2.3105e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 7.1363e-05 9.9993e-01 6.7160e-08 1.7624e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 7.4182e-05 9.9993e-01 3.7511e-08 2.4433e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.0771e-05 9.9991e-01 1.4126e-08 1.0928e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.0845e-05 9.9991e-01 8.7374e-09 2.0484e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.9758e-05 9.9990e-01 4.6793e-09 2.6688e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.1367e-04 9.9989e-01 2.3992e-09 3.1582e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.2051e-04 9.9988e-01 1.3157e-09 4.2467e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.3177e-04 9.9987e-01 6.3776e-10 3.8916e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.2848e-04 9.9987e-01 4.3876e-10 1.0191e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.3020e-04 9.9987e-01 2.7488e-10 2.0400e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.2419e-04 9.9988e-01 1.7764e-10 4.1605e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.1045e-04 9.9989e-01 1.1846e-10 8.5339e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.1393e-04 9.9989e-01 5.3203e-11 5.4651e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.3309e-04 9.9987e-01 1.4901e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.2977e-04 9.9987e-01 3.2063e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 7.9153e-05 9.9992e-01 1.3103e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 3.4399e-05 9.9997e-01 1.9326e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.9091e-05 9.9998e-01 2.1735e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.7091e-05 9.9998e-01 1.0724e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.3650e-05 9.9999e-01 7.1086e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.7142e-05 9.9997e-01 4.0223e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 3.1791e-05 9.9997e-01 9.9008e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 6.0474e-05 9.9994e-01 1.0599e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 4.2145e-05 9.9996e-01 1.5050e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.4270e-05 9.9998e-01 3.0106e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.9266e-05 9.9997e-01 9.3026e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 8.9797e-05 9.9991e-01 2.8843e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 5.5931e-05 9.9994e-01 4.8706e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.7010e-05 9.9997e-01 1.5756e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.1073e-05 9.9998e-01 1.5906e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.4649e-05 9.9999e-01 2.1415e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.4954e-05 9.9999e-01 1.1431e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.4916e-05 9.9999e-01 6.4896e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.5852e-05 9.9998e-01 3.1598e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 7.2333e-06 9.9999e-01 1.1932e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 5.9641e-06 9.9999e-01 1.0786e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 5.8142e-06 9.9999e-01 6.5147e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 5.4473e-06 9.9999e-01 4.3501e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 4.8815e-06 1.0000e+00 3.2366e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 6.2800e-06 9.9999e-01 1.0135e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 4.7489e-06 1.0000e+00 1.1470e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 6.3458e-06 9.9999e-01 3.3079e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
