#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
1.5852e+03 1.3246e-16 1.8545e-08 5.7234e-01 4.2766e-01 5.4101e-06 6.3902e-16 7.5512e-33
1.6847e+03 4.5780e-17 7.5215e-09 2.5876e-01 7.4119e-01 5.8941e-05 7.5511e-14 1.9632e-29
1.7904e+03 1.1058e-17 2.1968e-09 8.5637e-02 9.1393e-01 4.3492e-04 5.6280e-12 2.8936e-26
1.9028e+03 2.3230e-18 5.7684e-10 2.6149e-02 9.7137e-01 2.4842e-03 2.7935e-10 2.2985e-23
2.0223e+03 4.7549e-19 1.4799e-10 7.7482e-03 9.7921e-01 1.3044e-02 1.2253e-08 1.5252e-20
2.1493e+03 1.0053e-19 3.8857e-11 2.3153e-03 9.3759e-01 6.0098e-02 4.2667e-07 7.0417e-18
2.2843e+03 2.2963e-20 1.0634e-11 6.9646e-04 7.9294e-01 2.0635e-01 8.9546e-06 1.4951e-15
2.4277e+03 5.5615e-21 3.0008e-12 2.1281e-04 5.5554e-01 4.4417e-01 8.2080e-05 8.6923e-14
2.5802e+03 1.7309e-21 1.0546e-12 8.0320e-05 3.6926e-01 6.3035e-01 3.0842e-04 1.1224e-12
2.7422e+03 9.9460e-22 6.5403e-13 5.2841e-05 3.0447e-01 6.9499e-01 4.8892e-04 2.7921e-12
2.9144e+03 1.6249e-21 1.0709e-12 8.9497e-05 3.9290e-01 6.0676e-01 2.5282e-04 7.2829e-13
3.0973e+03 7.6469e-21 4.6549e-12 3.9367e-04 6.9665e-01 3.0293e-01 2.3812e-05 7.9489e-15
3.2918e+03 5.9344e-20 3.1521e-11 2.6939e-03 9.5334e-01 4.3966e-02 1.8094e-07 1.3239e-18
3.4986e+03 6.5323e-19 2.6652e-10 2.0201e-02 9.7685e-01 2.9455e-03 3.5000e-10 2.6488e-23
3.7182e+03 1.4932e-17 3.8310e-09 2.0743e-01 7.9249e-01 7.8677e-05 1.1698e-13 3.2124e-29
3.9517e+03 1.9088e-16 2.7777e-08 9.3560e-01 6.4403e-02 2.7629e-08 3.6833e-20 1.1564e-39
4.1999e+03 3.1435e-16 3.9208e-08 9.9952e-01 4.8461e-04 2.1253e-13 3.4844e-29 0.0000e+00
4.4636e+03 4.7834e-16 5.5284e-08 9.9999e-01 1.1759e-05 3.0049e-17 6.0299e-36 0.0000e+00
4.7438e+03 9.4602e-16 9.1967e-08 1.0000e+00 3.7956e-07 8.9249e-21 4.1829e-42 0.0000e+00
5.0416e+03 1.5916e-15 1.4132e-07 1.0000e+00 2.1691e-08 1.0145e-23 0.0000e+00 0.0000e+00
5.3582e+03 2.4671e-15 2.0664e-07 1.0000e+00 1.8730e-09 3.0616e-26 0.0000e+00 0.0000e+00
5.6947e+03 3.5722e-15 2.8787e-07 1.0000e+00 2.3010e-10 2.1282e-28 0.0000e+00 0.0000e+00
6.0522e+03 5.0940e-15 3.9588e-07 1.0000e+00 3.2789e-11 2.1068e-30 0.0000e+00 0.0000e+00
6.4323e+03 7.0298e-15 5.3999e-07 1.0000e+00 4.5161e-12 1.9085e-32 0.0000e+00 0.0000e+00
6.8362e+03 1.0068e-14 7.7441e-07 1.0000e+00 4.3637e-13 7.4221e-35 0.0000e+00 0.0000e+00
7.2654e+03 1.7311e-14 1.2978e-06 1.0000e+00 1.8780e-14 4.2744e-38 0.0000e+00 0.0000e+00
7.7216e+03 3.8553e-14 2.7865e-06 1.0000e+00 1.8443e-16 7.3848e-43 0.0000e+00 0.0000e+00
8.2065e+03 1.3722e-13 8.6301e-06 9.9999e-01 2.9277e-19 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 7.8807e-13 3.6675e-05 9.9996e-01 1.1186e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 4.9653e-12 1.5589e-04 9.9984e-01 4.5066e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 2.7519e-11 5.7517e-04 9.9942e-01 3.3068e-29 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.3602e-10 1.8740e-03 9.9813e-01 4.4974e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 6.4142e-10 5.7900e-03 9.9421e-01 7.1112e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.2004e-09 1.8042e-02 9.8196e-01 1.1008e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 2.7171e-08 7.5856e-02 9.2414e-01 3.7265e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 2.4827e-07 3.0472e-01 6.9528e-01 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.6239e-06 7.4765e-01 2.5235e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.0982e-06 9.4878e-01 5.1214e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0531e-05 9.8816e-01 1.1833e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.0096e-05 9.9696e-01 3.0227e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 3.6727e-05 9.9910e-01 8.6074e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 5.7031e-05 9.9962e-01 3.2291e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 7.5668e-05 9.9978e-01 1.4017e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0461e-04 9.9984e-01 5.8784e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.6915e-04 9.9981e-01 1.7820e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.5356e-04 9.9974e-01 5.6311e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 4.1778e-04 9.9958e-01 1.4958e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 6.5194e-04 9.9935e-01 4.5627e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.2526e-04 9.9907e-01 1.6768e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.2644e-03 9.9874e-01 6.6875e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.7302e-03 9.9827e-01 2.7987e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.2760e-03 9.9772e-01 1.2999e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 2.4766e-03 9.9752e-01 8.1289e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.0846e-03 9.9692e-01 3.7771e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.9871e-03 9.9701e-01 3.0132e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 3.0902e-03 9.9691e-01 2.1108e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 3.1477e-03 9.9685e-01 1.4127e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 3.0137e-03 9.9699e-01 9.7463e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 3.5935e-03 9.9641e-01 4.2710e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 3.8178e-03 9.9618e-01 2.0979e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 4.4572e-03 9.9554e-01 5.3770e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 4.9976e-03 9.9500e-01 1.0656e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 5.2841e-03 9.9472e-01 3.1091e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.7785e-03 9.9722e-01 4.4229e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.4945e-03 9.9851e-01 7.9513e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 3.3378e-03 9.9666e-01 8.5613e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 3.2633e-03 9.9674e-01 4.2492e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 8.2631e-03 9.9174e-01 3.2995e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 9.5010e-03 9.9050e-01 1.5888e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.4047e-02 9.8595e-01 4.9372e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 4.1082e-05 9.9996e-01 5.5449e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 6.1361e-03 9.9386e-01 1.0929e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.3596e-02 9.7640e-01 4.0957e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 9.1877e-02 9.0812e-01 1.2437e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 3.5897e-02 9.6410e-01 7.1128e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.7110e-02 9.7289e-01 8.7685e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 7.8081e-03 9.9219e-01 8.0873e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.3063e-01 8.6937e-01 1.0385e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 6.2975e-03 9.9370e-01 5.8128e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 2.4273e-01 7.5727e-01 7.9206e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.7949e-01 8.2051e-01 1.3632e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.3431e-01 7.6569e-01 4.1307e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 9.2958e-02 9.0704e-01 3.6199e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.5032e-01 8.4968e-01 7.1633e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 3.3023e-03 9.9670e-01 2.2129e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 4.6231e-05 9.9995e-01 6.6486e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.2176e-13 4.6860e-03 9.9531e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 3.0333e-06 1.0000e+00 1.5277e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 4.7424e-01 5.2576e-01 1.7636e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 4.3290e-04 9.9957e-01 2.0014e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 5.7627e-01 4.2373e-01 2.6790e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 3.0555e-01 6.9445e-01 4.2646e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 9.9275e-02 9.0073e-01 8.3983e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.1922e-01 8.8078e-01 3.8826e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 3.7716e-02 9.6228e-01 4.3759e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 3.2870e-04 9.9967e-01 5.3929e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.3428e-01 7.6572e-01 2.5923e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.1737e-05 9.9998e-01 7.6030e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.2473e-03 9.9875e-01 2.6889e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 3.6747e-03 9.9633e-01 2.9569e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 2.0767e-03 9.9792e-01 9.3177e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.9309e-03 9.9807e-01 1.0681e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 8.2502e-04 9.9917e-01 2.4529e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 6.9670
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 1.3260e-18 3.7631e-09 1.0000e+00 2.4837e-06 2.1598e-19 2.0083e-40 0.0000e+00
8.5779e+02 5.5493e-15 2.2235e-07 1.0000e+00 1.6138e-07 1.6326e-21 3.3351e-43 0.0000e+00
8.7843e+02 4.0929e-15 1.7846e-07 1.0000e+00 5.9972e-07 3.6109e-20 7.3415e-41 0.0000e+00
9.1772e+02 2.6668e-15 1.3101e-07 1.0000e+00 4.6108e-06 4.4780e-18 3.3002e-37 0.0000e+00
9.7304e+02 1.7977e-15 9.9337e-08 9.9996e-01 3.5752e-05 5.7103e-16 1.5750e-33 0.0000e+00
1.0350e+03 1.3815e-15 8.3621e-08 9.9987e-01 1.3056e-04 1.2220e-14 3.3148e-31 0.0000e+00
1.1000e+03 1.1308e-15 7.3924e-08 9.9968e-01 3.1859e-04 1.0045e-13 1.3062e-29 0.0000e+00
1.1690e+03 9.2184e-16 6.5536e-08 9.9926e-01 7.3794e-04 7.2805e-13 4.1169e-28 0.0000e+00
1.2425e+03 7.2669e-16 5.7169e-08 9.9801e-01 1.9934e-03 7.5999e-12 2.4557e-26 0.0000e+00
1.3205e+03 5.6062e-16 4.9366e-08 9.9312e-01 6.8810e-03 1.4340e-10 4.1711e-24 1.4013e-45
1.4033e+03 4.0706e-16 4.1323e-08 9.7146e-01 2.8540e-02 4.2759e-09 1.5970e-21 1.0483e-41
1.4915e+03 2.6332e-16 3.1771e-08 8.7943e-01 1.2057e-01 1.4756e-07 8.3336e-19 1.8694e-37
1.5852e+03 1.3986e-16 1.9976e-08 6.3500e-01 3.6500e-01 3.1589e-06 2.2430e-16 1.3461e-33
1.6847e+03 5.1227e-17 8.6000e-09 3.0615e-01 6.9381e-01 3.9213e-05 3.1720e-14 4.4691e-30
1.7904e+03 1.2784e-17 2.5868e-09 1.0425e-01 8.9544e-01 3.1051e-04 2.6232e-12 7.6507e-27
1.9028e+03 2.6892e-18 6.7894e-10 3.1808e-02 9.6635e-01 1.8425e-03 1.3943e-10 6.7809e-24
2.0223e+03 5.5339e-19 1.7488e-10 9.4697e-03 9.8076e-01 9.7694e-03 6.1986e-09 4.5886e-21
2.1493e+03 1.1731e-19 4.6123e-11 2.8526e-03 9.5129e-01 4.5857e-02 2.2135e-07 2.1917e-18
2.2843e+03 2.7239e-20 1.2873e-11 8.7880e-04 8.3355e-01 1.6557e-01 4.9741e-06 5.1010e-16
2.4277e+03 7.0513e-21 3.8763e-12 2.8644e-04 6.2149e-01 3.7818e-01 4.8205e-05 3.1242e-14
2.5802e+03 2.3278e-21 1.4414e-12 1.1419e-04 4.3536e-01 5.6434e-01 1.9000e-04 4.2232e-13
2.7422e+03 1.3978e-21 9.3160e-13 7.8170e-05 3.6927e-01 6.3036e-01 2.9921e-04 1.0183e-12
2.9144e+03 2.2342e-21 1.4934e-12 1.2971e-04 4.6522e-01 5.3450e-01 1.4922e-04 2.5371e-13
3.0973e+03 9.8209e-21 6.0579e-12 5.3185e-04 7.5859e-01 2.4086e-01 1.2382e-05 2.3621e-15
3.2918e+03 7.2721e-20 3.8969e-11 3.4343e-03 9.6470e-01 3.1865e-02 8.3793e-08 3.3979e-19
3.4986e+03 7.7632e-19 3.2136e-10 2.5142e-02 9.7274e-01 2.1217e-03 1.6311e-10 6.9322e-24
3.7182e+03 1.7472e-17 4.5561e-09 2.5407e-01 7.4588e-01 5.0614e-05 4.5204e-14 6.3090e-30
3.9517e+03 1.9168e-16 2.8093e-08 9.5368e-01 4.6319e-02 1.2124e-08 8.4065e-21 1.1104e-40
4.1999e+03 3.0674e-16 3.9150e-08 9.9966e-01 3.4024e-04 9.0255e-14 7.6035e-30 0.0000e+00
4.4636e+03 4.6506e-16 5.5434e-08 9.9999e-01 8.4205e-06 1.3379e-17 1.4303e-36 0.0000e+00
4.7438e+03 9.0789e-16 9.1972e-08 1.0000e+00 2.7674e-07 4.1389e-21 1.0636e-42 0.0000e+00
5.0416e+03 1.5240e-15 1.4148e-07 1.0000e+00 1.5968e-08 4.8131e-24 0.0000e+00 0.0000e+00
5.3582e+03 2.4264e-15 2.1131e-07 1.0000e+00 1.2553e-09 1.1653e-26 0.0000e+00 0.0000e+00
5.6947e+03 3.5962e-15 3.0008e-07 1.0000e+00 1.4117e-10 6.5786e-29 0.0000e+00 0.0000e+00
6.0522e+03 5.2228e-15 4.1949e-07 1.0000e+00 1.8518e-11 5.3561e-31 0.0000e+00 0.0000e+00
6.4323e+03 7.3505e-15 5.8296e-07 1.0000e+00 2.3020e-12 3.8065e-33 0.0000e+00 0.0000e+00
6.8362e+03 1.0745e-14 8.5290e-07 1.0000e+00 1.9862e-13 1.1317e-35 0.0000e+00 0.0000e+00
7.2654e+03 1.8996e-14 1.4702e-06 1.0000e+00 7.2162e-15 4.3592e-39 0.0000e+00 0.0000e+00
7.7216e+03 4.3293e-14 3.2280e-06 1.0000e+00 6.1771e-17 5.4651e-44 0.0000e+00 0.0000e+00
8.2065e+03 1.6343e-13 1.0292e-05 9.9999e-01 9.3069e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 9.2459e-13 4.2822e-05 9.9996e-01 3.9886e-23 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 5.5970e-12 1.7555e-04 9.9982e-01 1.8941e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 3.1711e-11 6.5386e-04 9.9935e-01 1.3210e-29 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.6134e-10 2.1596e-03 9.9784e-01 1.7001e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 7.6098e-10 6.6485e-03 9.9335e-01 2.7228e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.7261e-09 2.0416e-02 9.7958e-01 4.4431e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 3.1261e-08 8.4949e-02 9.1505e-01 1.4787e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 2.8417e-07 3.3575e-01 6.6425e-01 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.7298e-06 7.7198e-01 2.2801e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.2404e-06 9.5457e-01 4.5421e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.0776e-05 9.8947e-01 1.0517e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 2.0177e-05 9.9716e-01 2.8214e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 3.6304e-05 9.9913e-01 8.3136e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 5.8104e-05 9.9965e-01 2.9418e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 7.6056e-05 9.9979e-01 1.3116e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.2097e-05 9.9984e-01 7.1173e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.5174e-04 9.9983e-01 2.0824e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.4460e-04 9.9975e-01 5.7096e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 3.9406e-04 9.9960e-01 1.5841e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 6.2107e-04 9.9938e-01 4.7378e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 7.9064e-04 9.9921e-01 2.1480e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.2087e-03 9.9879e-01 6.8970e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.5253e-03 9.9847e-01 3.3772e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.0098e-03 9.9799e-01 1.5645e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 2.1213e-03 9.9788e-01 1.0382e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 2.3918e-03 9.9761e-01 5.8633e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.4610e-03 9.9754e-01 4.1562e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.5849e-03 9.9742e-01 2.8278e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 3.1036e-03 9.9690e-01 1.3723e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 2.8998e-03 9.9710e-01 9.9306e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.7469e-03 9.9725e-01 6.8324e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 3.5621e-03 9.9644e-01 2.2711e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 4.4307e-03 9.9557e-01 5.1391e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 3.2846e-03 9.9672e-01 2.3017e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 3.9592e-03 9.9604e-01 5.2085e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 3.9599e-03 9.9604e-01 2.0656e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.4042e-03 9.9760e-01 2.9309e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.4612e-03 9.9754e-01 1.4822e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.2112e-03 9.9779e-01 8.7004e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 4.8407e-03 9.9516e-01 9.2586e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 9.7916e-03 9.9021e-01 1.4093e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 7.8612e-03 9.9214e-01 1.5519e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 2.5741e-04 9.9974e-01 8.9440e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.2271e-02 9.8773e-01 2.4704e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.6707e-02 9.8329e-01 8.0353e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0641e-02 9.8936e-01 1.3347e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.7374e-02 9.8263e-01 3.1783e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.0118e-02 9.7988e-01 1.5641e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 5.1038e-02 9.4896e-01 1.3939e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0294e-01 8.9706e-01 1.8051e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 7.1148e-02 9.2885e-01 2.9980e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 4.7150e-04 9.9953e-01 6.4805e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.7071e-03 9.9629e-01 7.5078e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 5.5529e-03 9.9445e-01 2.2554e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 5.5818e-02 9.4418e-01 1.1361e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 6.5769e-02 9.3423e-01 5.3366e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 3.4983e-02 9.6502e-01 1.5095e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
