#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
9.444e+02 2.546057e-04 9.997454e-01 4.969496e-09 2.796797e-39 4.260179e-95
9.991e+02 2.348810e-04 9.997651e-01 5.834075e-09 4.548737e-39 1.157032e-94
1.061e+03 2.937539e-04 9.997062e-01 3.735786e-09 1.176183e-39 7.181726e-96
1.126e+03 2.597635e-04 9.997402e-01 4.777334e-09 2.482762e-39 3.337283e-95
1.194e+03 2.562434e-04 9.997438e-01 4.920395e-09 2.721865e-39 4.041806e-95
1.267e+03 2.858669e-04 9.997141e-01 3.978943e-09 1.437361e-39 1.095172e-95
1.345e+03 2.921219e-04 9.997079e-01 3.873053e-09 1.346927e-39 9.757624e-96
1.427e+03 2.387021e-04 9.997613e-01 5.932843e-09 5.037131e-39 1.507121e-94
1.514e+03 2.533563e-04 9.997466e-01 5.265229e-09 3.504128e-39 7.144511e-95
1.607e+03 2.385571e-04 9.997614e-01 5.786711e-09 4.544381e-39 1.184590e-94
1.705e+03 2.362066e-04 9.997638e-01 5.820936e-09 4.560142e-39 1.174720e-94
1.809e+03 2.126982e-04 9.997873e-01 7.132381e-09 8.397126e-39 4.092778e-94
1.919e+03 1.994283e-04 9.998006e-01 8.000290e-09 1.173054e-38 8.012821e-94
2.037e+03 1.871467e-04 9.998128e-01 8.956977e-09 1.629126e-38 1.549634e-93
2.161e+03 1.827115e-04 9.998173e-01 9.143991e-09 1.686160e-38 1.613454e-93
2.293e+03 1.708712e-04 9.998291e-01 9.878369e-09 2.010104e-38 2.173963e-93
2.433e+03 1.491885e-04 9.998508e-01 1.220560e-08 3.591952e-38 6.709978e-93
2.582e+03 1.592042e-04 9.998408e-01 1.027985e-08 2.041443e-38 2.004213e-93
2.739e+03 1.615354e-04 9.998385e-01 9.677006e-09 1.644568e-38 1.240876e-93
2.907e+03 1.664996e-04 9.998335e-01 8.709496e-09 1.139855e-38 5.555255e-94
3.084e+03 1.612531e-04 9.998387e-01 8.532679e-09 9.809283e-39 3.713048e-94
3.273e+03 1.633793e-04 9.998366e-01 7.382852e-09 5.586718e-39 1.022546e-94
3.472e+03 1.702097e-04 9.998298e-01 5.920729e-09 2.473447e-39 1.640307e-95
3.685e+03 1.817465e-04 9.998182e-01 4.345951e-09 8.033494e-40 1.331936e-96
3.910e+03 1.731411e-04 9.998269e-01 3.773605e-09 4.083313e-40 2.540377e-97
4.148e+03 1.869777e-04 9.998130e-01 2.749992e-09 1.318203e-40 2.072180e-98
4.402e+03 2.689259e-04 9.997311e-01 1.263954e-09 1.178479e-41 1.365973e-100
4.671e+03 3.486828e-04 9.996513e-01 7.186823e-10 2.022386e-42 3.462836e-102
4.956e+03 4.759081e-04 9.995241e-01 3.421503e-10 1.871567e-43 2.267750e-104
5.259e+03 6.433736e-04 9.993566e-01 1.653845e-10 1.806551e-44 1.612519e-106
5.580e+03 9.336882e-04 9.990663e-01 6.982091e-11 1.163899e-45 5.029771e-109
5.921e+03 1.309803e-03 9.986902e-01 3.030957e-11 7.831308e-47 1.640993e-111
6.282e+03 1.911902e-03 9.980881e-01 1.123921e-11 3.011744e-48 1.554096e-114
6.666e+03 2.723285e-03 9.972767e-01 4.299303e-12 1.250785e-49 1.691091e-117
7.074e+03 4.111318e-03 9.958887e-01 1.350419e-12 2.630397e-51 4.157438e-121
7.506e+03 6.115437e-03 9.938846e-01 4.137076e-13 4.858428e-53 7.381601e-125
7.964e+03 9.866632e-03 9.901334e-01 1.067483e-13 5.321258e-55 4.460671e-129
8.451e+03 2.017343e-02 9.798266e-01 1.776976e-14 1.650641e-57 2.154191e-134
8.967e+03 5.234824e-02 9.476518e-01 1.910698e-15 1.589931e-60 1.084152e-140
9.514e+03 1.605588e-01 8.394412e-01 1.194416e-16 3.731206e-64 3.486237e-148
1.010e+04 4.462886e-01 5.537114e-01 3.783240e-18 2.039142e-68 7.703435e-157
1.071e+04 7.908149e-01 2.091851e-01 4.823503e-20 1.892057e-73 6.847944e-167
1.137e+04 9.494008e-01 5.059917e-02 2.385814e-22 1.638067e-79 4.811644e-179
1.206e+04 9.894985e-01 1.050151e-02 5.992729e-25 1.469684e-86 2.147287e-193
1.279e+04 9.973281e-01 2.671906e-03 2.704348e-27 4.705930e-93 9.567845e-207
1.353e+04 9.987060e-01 1.294031e-03 1.303451e-28 8.443081e-97 1.563069e-214
1.419e+04 9.991272e-01 8.728348e-04 2.194245e-29 4.498209e-99 2.558828e-219
1.476e+04 9.992898e-01 7.101795e-04 7.563075e-30 1.692943e-100 2.274498e-222
1.524e+04 9.994146e-01 5.854030e-04 3.123318e-30 1.245202e-101 9.266151e-225
1.565e+04 9.993778e-01 6.221626e-04 3.508972e-30 1.462299e-101 1.123089e-224
1.596e+04 9.992080e-01 7.920368e-04 7.918721e-30 1.163350e-100 6.846730e-223
1.619e+04 9.991212e-01 8.787932e-04 8.427882e-30 8.775700e-101 2.601033e-223
1.635e+04 9.981543e-01 1.845750e-03 9.093868e-29 3.113455e-98 2.468959e-218
1.648e+04 9.959595e-01 4.040489e-03 1.110324e-27 1.473702e-95 4.046286e-213
1.659e+04 9.969924e-01 3.007553e-03 2.723947e-28 2.197169e-97 5.432553e-217
1.669e+04 9.968226e-01 3.177410e-03 2.548356e-28 1.260937e-97 1.263423e-217
1.679e+04 9.961486e-01 3.851442e-03 4.053744e-28 3.100270e-97 5.775907e-217
1.689e+04 9.962104e-01 3.789635e-03 3.001207e-28 9.892108e-98 4.232918e-218
1.700e+04 9.963134e-01 3.686643e-03 2.037761e-28 2.352069e-98 1.617483e-219
1.715e+04 9.968792e-01 3.120842e-03 7.837863e-29 1.129819e-99 2.256588e-222
1.742e+04 9.954968e-01 4.503215e-03 1.784284e-28 4.870415e-99 2.263781e-221
1.789e+04 9.948418e-01 5.158152e-03 1.222326e-28 5.166640e-100 8.083848e-224
1.853e+04 9.976265e-01 2.373491e-03 3.566086e-30 1.567456e-104 2.456516e-233
1.926e+04 9.987897e-01 1.210327e-03 1.966686e-31 3.745919e-108 6.718312e-241
2.003e+04 9.991214e-01 8.785791e-04 4.548895e-32 5.001144e-110 7.515938e-245
2.084e+04 9.995306e-01 4.693651e-04 3.389145e-33 3.203087e-113 1.777190e-251
2.165e+04 9.995976e-01 4.024477e-04 1.476911e-33 2.396884e-114 6.702629e-254
2.245e+04 9.997147e-01 2.852813e-04 2.871802e-34 1.783584e-116 2.062342e-258
2.325e+04 9.996426e-01 3.573801e-04 4.331211e-34 2.981771e-116 3.481290e-258
2.405e+04 9.984157e-01 1.584283e-03 6.718708e-32 1.174441e-110 4.404214e-247
2.487e+04 9.955198e-01 4.480244e-03 1.780731e-30 3.486750e-107 2.414689e-240
2.570e+04 9.795022e-01 2.049775e-02 2.023508e-28 3.189006e-102 9.040729e-231
2.659e+04 8.242579e-01 1.757421e-01 1.770555e-25 3.409752e-95 2.628250e-217
2.764e+04 6.608686e-01 3.391314e-01 1.506719e-24 4.501666e-93 2.228638e-213
2.899e+04 5.026417e-01 4.973583e-01 5.593486e-24 7.445650e-92 3.109907e-211
3.065e+04 4.652415e-02 9.534758e-01 1.907034e-20 4.716084e-81 1.264429e-188
3.252e+04 9.585604e-02 9.041440e-01 3.822041e-22 3.307748e-87 2.246438e-202
3.446e+04 8.456084e-03 9.915439e-01 8.017048e-20 3.892771e-80 9.066850e-188
3.637e+04 5.829368e-03 9.941706e-01 7.626080e-20 1.445217e-80 4.818819e-189
3.815e+04 1.999852e-02 9.800015e-01 1.901955e-21 5.844921e-86 1.054580e-200
3.975e+04 3.762351e-01 6.237649e-01 5.940881e-25 1.359899e-96 8.888953e-223
4.117e+04 8.768067e-01 1.231933e-01 6.247865e-28 2.437061e-104 4.125907e-238
4.247e+04 7.536111e-01 2.463889e-01 4.524444e-27 1.599609e-102 6.920931e-235
4.369e+04 7.383144e-01 2.616856e-01 3.278383e-27 3.024143e-103 1.152607e-236
4.488e+04 3.566137e-03 9.964339e-01 2.039288e-20 2.371464e-83 6.853757e-196
4.608e+04 1.082052e-02 9.891795e-01 1.040295e-21 1.327872e-87 5.471461e-205
4.729e+04 1.947997e-01 8.052003e-01 6.161563e-25 1.079545e-97 3.794232e-226
4.852e+04 1.956632e-03 9.980434e-01 2.103705e-20 7.669439e-84 1.813683e-197
4.975e+04 4.163574e-02 9.583643e-01 2.506290e-23 6.491621e-93 2.376903e-216
5.101e+04 9.178932e-01 8.210680e-02 4.486953e-29 4.727240e-108 3.359125e-246
5.229e+04 9.668421e-01 3.315790e-02 2.107120e-30 2.172613e-111 9.222579e-253
5.360e+04 5.648819e-03 9.943512e-01 8.739020e-22 1.646079e-88 1.412164e-207
5.492e+04 9.198602e-01 8.013981e-02 4.554862e-29 5.719395e-108 5.649730e-246
5.627e+04 9.423261e-01 5.767395e-02 1.063518e-29 8.722931e-110 9.203663e-250
5.762e+04 9.944690e-01 5.531033e-03 7.397498e-33 2.323991e-117 2.510824e-264
5.899e+04 9.962913e-01 3.708669e-03 2.255812e-33 1.446341e-118 1.289675e-266
6.034e+04 9.569310e-01 4.306899e-02 3.481327e-30 4.279142e-111 2.012476e-252
6.168e+04 1.344616e-02 9.865538e-01 1.563530e-22 9.319217e-91 3.543954e-212
6.297e+04 9.976463e-01 2.353740e-03 5.850115e-34 6.168363e-120 3.234312e-269
6.422e+04 9.945870e-01 5.413043e-03 6.938141e-33 2.000444e-117 1.888913e-264
6.539e+04 9.968694e-01 3.130621e-03 1.363981e-33 4.461723e-119 1.383339e-267
6.646e+04 9.896687e-01 1.033127e-02 4.752779e-32 1.803748e-115 9.733165e-261
6.742e+04 9.964441e-01 3.555895e-03 1.990909e-33 1.080050e-118 7.408518e-267
6.826e+04 9.995450e-01 4.550076e-04 4.473822e-36 6.985038e-125 1.324589e-278
6.896e+04 9.937983e-01 6.201694e-03 1.039660e-32 5.151147e-117 1.137801e-263
6.948e+04 9.998864e-01 1.135621e-04 7.308531e-38 4.663285e-129 1.573266e-286
6.976e+04 9.617578e-01 3.824224e-02 2.424398e-30 1.825670e-111 3.979280e-253
6.989e+04 9.992927e-01 7.072587e-04 1.654087e-35 1.483071e-123 4.372560e-276
6.995e+04 9.999623e-01 3.773833e-05 2.788846e-39 2.259247e-132 8.035216e-293
6.998e+04 9.999618e-01 3.819605e-05 2.890331e-39 2.456075e-132 9.415845e-293
7.000e+04 9.999644e-01 3.557262e-05 2.340604e-39 1.500111e-132 3.693383e-293
#TIME: 115.574676
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 3.928453e-04 9.996072e-01 2.032021e-09 1.797297e-40 1.463116e-97
8.862e+02 4.561095e-04 9.995439e-01 1.501365e-09 7.136691e-41 2.180342e-98
9.061e+02 5.200251e-04 9.994800e-01 1.149036e-09 3.150031e-41 4.033572e-99
9.444e+02 4.017213e-04 9.995983e-01 1.942278e-09 1.566056e-40 1.101678e-97
9.991e+02 4.464277e-04 9.995536e-01 1.568281e-09 8.153442e-41 2.869475e-98
1.061e+03 4.453939e-04 9.995546e-01 1.575759e-09 8.273147e-41 2.957167e-98
1.126e+03 3.923272e-04 9.996077e-01 2.038496e-09 1.815777e-40 1.495120e-97
1.194e+03 4.011093e-04 9.995989e-01 1.953842e-09 1.599348e-40 1.154083e-97
1.267e+03 4.209029e-04 9.995791e-01 1.782767e-09 1.216678e-40 6.611490e-98
1.345e+03 4.198971e-04 9.995801e-01 1.820311e-09 1.318026e-40 7.934517e-98
1.427e+03 3.621215e-04 9.996379e-01 2.511442e-09 3.599167e-40 6.443093e-97
1.514e+03 3.635305e-04 9.996365e-01 2.486102e-09 3.481368e-40 6.001068e-97
1.607e+03 2.989619e-04 9.997010e-01 3.590720e-09 1.038023e-39 5.526932e-96
1.705e+03 3.441891e-04 9.996558e-01 2.660487e-09 4.096673e-40 8.006889e-97
1.809e+03 3.222333e-04 9.996778e-01 3.017024e-09 5.965104e-40 1.722194e-96
1.919e+03 2.962162e-04 9.997038e-01 3.523145e-09 9.423941e-40 4.345672e-96
2.037e+03 2.727760e-04 9.997272e-01 4.099018e-09 1.471950e-39 1.070908e-95
2.161e+03 2.674568e-04 9.997325e-01 4.145069e-09 1.478758e-39 1.047674e-95
2.293e+03 2.644797e-04 9.997355e-01 4.001741e-09 1.251629e-39 6.973621e-96
2.433e+03 2.408260e-04 9.997592e-01 4.558367e-09 1.751928e-39 1.306535e-95
2.582e+03 2.418979e-04 9.997581e-01 4.329861e-09 1.433681e-39 8.251136e-96
2.739e+03 2.372904e-04 9.997627e-01 4.363685e-09 1.421904e-39 7.839867e-96
2.907e+03 2.505534e-04 9.997494e-01 3.738266e-09 8.472787e-40 2.568906e-96
3.084e+03 2.422522e-04 9.997577e-01 3.678507e-09 7.397193e-40 1.770597e-96
3.273e+03 2.616633e-04 9.997383e-01 2.792189e-09 2.821224e-40 2.130528e-97
3.472e+03 2.681217e-04 9.997319e-01 2.307745e-09 1.364481e-40 4.084760e-98
3.685e+03 2.911091e-04 9.997089e-01 1.625601e-09 3.878376e-41 2.499071e-99
3.910e+03 2.920424e-04 9.997080e-01 1.261271e-09 1.386939e-41 2.289227e-100
4.148e+03 3.121879e-04 9.996878e-01 9.256089e-10 4.510312e-42 1.867449e-101
4.402e+03 4.086549e-04 9.995913e-01 5.056423e-10 6.705671e-43 3.443165e-103
4.671e+03 5.537710e-04 9.994462e-01 2.570799e-10 7.993889e-44 4.019431e-105
4.956e+03 7.131096e-04 9.992869e-01 1.371822e-10 1.043973e-44 5.331939e-107
5.259e+03 9.168518e-04 9.990831e-01 7.305910e-11 1.348256e-45 6.873742e-109
5.580e+03 1.290043e-03 9.987100e-01 3.221990e-11 9.735769e-47 2.657018e-111
5.921e+03 1.799369e-03 9.982006e-01 1.374447e-11 6.030830e-48 7.083698e-114
6.282e+03 2.478308e-03 9.975217e-01 5.699223e-12 3.243660e-49 1.331164e-116
6.666e+03 3.425073e-03 9.965749e-01 2.304518e-12 1.587570e-50 2.020670e-119
7.074e+03 4.977101e-03 9.950229e-01 7.912798e-13 4.438693e-52 9.057392e-123
7.506e+03 7.304987e-03 9.926950e-01 2.522732e-13 9.397934e-54 2.164077e-126
7.964e+03 1.193286e-02 9.880671e-01 6.446169e-14 1.019629e-55 1.309220e-130
8.451e+03 2.658083e-02 9.734192e-01 9.120686e-15 1.992532e-58 2.516591e-136
8.967e+03 6.903480e-02 9.309652e-01 9.872615e-16 2.093426e-61 1.605812e-142
9.514e+03 2.029159e-01 7.970841e-01 6.160814e-17 5.321620e-65 6.417038e-150
1.010e+04 5.165860e-01 4.834140e-01 1.814771e-18 2.779253e-69 1.417305e-158
1.071e+04 8.288632e-01 1.711368e-01 2.273754e-20 2.732170e-74 1.484692e-168
1.137e+04 9.609880e-01 3.901197e-02 9.453472e-23 1.471149e-80 3.887251e-181
1.206e+04 9.920232e-01 7.976822e-03 2.175913e-25 9.788035e-88 8.895111e-196
1.279e+04 9.976947e-01 2.305304e-03 1.536592e-27 1.005071e-93 4.077771e-208
1.353e+04 9.988921e-01 1.107879e-03 7.172545e-29 1.646346e-97 5.513380e-216
1.419e+04 9.993946e-01 6.054374e-04 5.519597e-30 1.067106e-100 1.250700e-222
1.476e+04 9.993679e-01 6.321220e-04 4.798783e-30 4.828421e-101 1.732201e-223
1.524e+04 9.994625e-01 5.374752e-04 2.223000e-30 4.834762e-102 1.319749e-225
1.565e+04 9.992833e-01 7.166668e-04 5.798108e-30 5.466200e-101 1.588752e-223
1.596e+04 9.993316e-01 6.683629e-04 4.123328e-30 1.951335e-101 1.775460e-224
1.619e+04 9.987623e-01 1.237714e-03 2.925716e-29 2.399879e-99 2.081342e-220
1.635e+04 9.989533e-01 1.046736e-03 1.096147e-29 1.040056e-100 2.289827e-223
1.648e+04 9.979342e-01 2.065762e-03 9.349542e-29 1.949874e-98 5.922591e-219
1.659e+04 9.973109e-01 2.689092e-03 1.768774e-28 6.730721e-98 4.823218e-218
1.669e+04 9.972551e-01 2.744934e-03 1.460258e-28 2.770471e-98 5.731822e-219
1.679e+04 9.954600e-01 4.539969e-03 7.189758e-28 1.371855e-96 1.128770e-215
1.689e+04 9.937329e-01 6.267110e-03 1.801550e-27 1.098148e-95 5.465482e-214
1.700e+04 9.920515e-01 7.948521e-03 3.153770e-27 3.152368e-95 3.125368e-213
1.715e+04 9.955627e-01 4.437294e-03 2.742500e-28 3.032692e-98 1.678022e-219
1.742e+04 9.968055e-01 3.194462e-03 5.034599e-29 1.648045e-100 2.371526e-224
1.789e+04 9.976035e-01 2.396496e-03 7.476608e-30 3.049654e-103 2.406285e-230
1.853e+04 9.987553e-01 1.244716e-03 3.282266e-31 2.615121e-107 5.717472e-239
1.926e+04 9.989202e-01 1.079837e-03 1.263138e-31 1.109671e-108 5.551587e-242
2.003e+04 9.993196e-01 6.803530e-04 1.727993e-32 3.614544e-111 3.545268e-247
2.084e+04 9.994145e-01 5.855484e-04 7.543054e-33 2.671246e-112 1.284250e-249
2.165e+04 9.996931e-01 3.069086e-04 5.259018e-34 1.440406e-115 2.153113e-256
2.245e+04 9.997337e-01 2.662574e-04 2.172678e-34 8.165154e-117 4.105818e-259
2.325e+04 9.996650e-01 3.349521e-04 3.339793e-34 1.443616e-116 7.797575e-259
2.405e+04 9.943787e-01 5.621318e-03 6.225576e-30 1.775493e-105 1.159955e-236
2.487e+04 9.963115e-01 3.688540e-03 8.697574e-31 5.126292e-108 4.965512e-242
2.570e+04 9.283173e-01 7.168265e-02 1.282759e-26 9.991095e-98 5.855723e-222
2.659e+04 9.403070e-01 5.969302e-02 3.885153e-27 2.023416e-99 1.170778e-225
2.764e+04 5.431055e-01 4.568945e-01 7.244020e-24 3.887238e-91 2.144117e-209
2.899e+04 4.618233e-01 5.381767e-01 9.159268e-24 3.106067e-91 5.951945e-210
3.065e+04 2.557505e-02 9.744250e-01 1.255562e-19 2.650765e-78 1.122397e-182
3.252e+04 4.282727e-02 9.571727e-01 3.993550e-21 6.617410e-84 2.449033e-195
3.446e+04 7.815208e-03 9.921848e-01 9.732905e-20 7.264631e-80 3.397750e-187
3.637e+04 1.384723e-02 9.861528e-01 7.456361e-21 6.928960e-84 3.824253e-196
3.815e+04 1.104885e-02 9.889512e-01 7.836337e-21 5.231112e-84 1.353926e-196
3.975e+04 2.432626e-01 7.567374e-01 2.516486e-24 7.303391e-95 2.597380e-219
4.117e+04 9.102982e-01 8.970184e-02 2.091815e-28 1.562088e-105 1.881610e-240
4.247e+04 7.296952e-01 2.703048e-01 6.223566e-27 3.404565e-102 2.890410e-234
4.369e+04 4.526142e-01 5.473858e-01 8.249675e-26 1.251716e-99 1.506003e-229
4.488e+04 3.564803e-03 9.964352e-01 1.986922e-20 2.131095e-83 5.339519e-196
4.608e+04 9.797087e-01 2.029126e-02 5.425842e-31 1.112494e-112 4.026533e-255
4.729e+04 1.913707e-01 8.086293e-01 6.310402e-25 1.121948e-97 3.979126e-226
4.852e+04 2.279095e-03 9.977209e-01 1.310574e-20 1.531289e-84 5.476743e-199
4.975e+04 6.876684e-03 9.931233e-01 1.085726e-21 6.039030e-88 4.061776e-206
5.101e+04 4.729483e-02 9.527052e-01 1.714791e-23 1.856253e-93 1.616943e-217
5.229e+04 8.831801e-01 1.168199e-01 1.476864e-28 9.110612e-107 1.082280e-243
5.360e+04 9.979239e-01 2.076136e-03 4.760683e-34 5.086137e-120 3.004051e-269
5.492e+04 4.213205e-01 5.786795e-01 4.810970e-26 8.994684e-101 2.452680e-232
5.627e+04 8.450672e-01 1.549328e-01 2.950048e-28 3.256547e-106 8.410872e-243
5.762e+04 9.798499e-01 2.015009e-02 5.207978e-31 9.761644e-113 3.032678e-255
5.899e+04 9.866968e-01 1.330322e-02 1.010938e-31 1.055754e-114 2.790412e-259
6.034e+04 9.977592e-01 2.240821e-03 5.056045e-34 4.386290e-120 1.693259e-269
6.168e+04 9.988547e-01 1.145318e-03 6.906530e-35 4.184312e-122 2.475946e-273
6.297e+04 1.368165e-02 9.863184e-01 1.510243e-22 8.398053e-91 2.864137e-212
6.422e+04 9.662136e-01 3.378643e-02 1.664765e-30 7.541367e-112 7.402795e-254
6.539e+04 9.942935e-01 5.706548e-03 8.117527e-33 2.887815e-117 3.792342e-264
6.646e+04 9.822147e-01 1.778534e-02 2.410363e-31 8.084222e-114 1.333820e-257
6.742e+04 9.717352e-01 2.826476e-02 9.705341e-31 2.122287e-112 6.641813e-255
6.826e+04 9.992958e-01 7.041689e-04 1.632755e-35 1.438762e-123 4.127941e-276
6.896e+04 9.940943e-01 5.905671e-03 8.989144e-33 3.665713e-117 5.964440e-264
6.948e+04 9.998482e-01 1.517862e-04 1.727176e-37 3.479493e-128 7.136692e-285
6.976e+04 9.996231e-01 3.768532e-04 2.558921e-36 1.893321e-125 1.111749e-279
6.989e+04 9.999046e-01 9.536737e-05 4.355389e-38 1.391095e-129 1.583661e-287
6.995e+04 9.999233e-01 7.668197e-05 2.281765e-38 3.070850e-130 9.001439e-289
6.998e+04 9.999476e-01 5.242435e-05 7.389913e-39 2.203013e-131 6.058760e-291
7.000e+04 9.999512e-01 4.884650e-05 5.992738e-39 1.349955e-131 2.391388e-291
#TIME: 116.574676
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 5.560412e-04 9.994440e-01 9.773780e-10 1.871769e-41 1.340791e-99
8.862e+02 6.499428e-04 9.993501e-01 7.086031e-10 6.977884e-42 1.744316e-100
9.061e+02 8.848532e-04 9.991151e-01 3.720952e-10 9.589135e-43 2.859186e-102
9.444e+02 6.575464e-04 9.993425e-01 6.917464e-10 6.480290e-42 1.496812e-100
9.991e+02 6.589704e-04 9.993410e-01 6.886546e-10 6.391692e-42 1.454789e-100
1.061e+03 5.442606e-04 9.994557e-01 1.021321e-09 2.141864e-41 1.771283e-99
1.126e+03 5.711885e-04 9.994288e-01 9.253632e-10 1.583739e-41 9.499323e-100
1.194e+03 5.873538e-04 9.994126e-01 8.757970e-10 1.340916e-41 6.752057e-100
1.267e+03 5.871925e-04 9.994128e-01 8.814803e-10 1.375973e-41 7.167190e-100
1.345e+03 5.870185e-04 9.994130e-01 8.958851e-10 1.469104e-41 8.344392e-100
1.427e+03 5.742232e-04 9.994258e-01 9.571495e-10 1.837775e-41 1.355270e-99
1.514e+03 5.085563e-04 9.994914e-01 1.223137e-09 3.880149e-41 6.316969e-99
1.607e+03 4.143952e-04 9.995856e-01 1.807507e-09 1.245968e-40 6.809745e-98
1.705e+03 4.426934e-04 9.995573e-01 1.552682e-09 7.692142e-41 2.470717e-98
1.809e+03 4.690409e-04 9.995310e-01 1.364683e-09 5.125096e-41 1.056113e-98
1.919e+03 4.237407e-04 9.995763e-01 1.653370e-09 9.073938e-41 3.376071e-98
2.037e+03 3.968680e-04 9.996031e-01 1.859301e-09 1.277918e-40 6.723350e-98
2.161e+03 3.684217e-04 9.996316e-01 2.102054e-09 1.805720e-40 1.329630e-97
2.293e+03 3.733384e-04 9.996267e-01 1.927158e-09 1.302500e-40 6.350314e-98
2.433e+03 3.208275e-04 9.996792e-01 2.478977e-09 2.653448e-40 2.590635e-97
2.582e+03 3.270890e-04 9.996729e-01 2.283089e-09 1.974619e-40 1.344010e-97
2.739e+03 3.262206e-04 9.996738e-01 2.225869e-09 1.770639e-40 1.037949e-97
2.907e+03 3.407493e-04 9.996592e-01 1.946955e-09 1.122985e-40 3.862891e-98
3.084e+03 3.611675e-04 9.996388e-01 1.587023e-09 5.506955e-41 8.090259e-99
3.273e+03 3.851667e-04 9.996148e-01 1.231474e-09 2.237541e-41 1.104473e-99
3.472e+03 4.168505e-04 9.995831e-01 9.047681e-10 7.501167e-42 9.872346e-101
3.685e+03 4.299476e-04 9.995701e-01 7.034192e-10 2.865354e-42 1.104183e-101
3.910e+03 4.540163e-04 9.995460e-01 4.851701e-10 7.053041e-43 4.613000e-103
4.148e+03 4.939839e-04 9.995060e-01 3.375761e-10 1.914549e-43 2.543680e-104
4.402e+03 6.307827e-04 9.993692e-01 1.898007e-10 3.040567e-44 5.248537e-106
4.671e+03 8.232474e-04 9.991768e-01 1.029412e-10 4.363809e-45 8.870164e-108
4.956e+03 1.050246e-03 9.989498e-01 5.538667e-11 5.781799e-46 1.198216e-109
5.259e+03 1.325863e-03 9.986741e-01 3.025462e-11 7.973814e-47 1.746475e-111
5.580e+03 1.766469e-03 9.982335e-01 1.475870e-11 7.758994e-48 1.235639e-113
5.921e+03 2.401885e-03 9.975981e-01 6.507151e-12 5.218211e-49 3.825560e-116
6.282e+03 3.140538e-03 9.968595e-01 3.010847e-12 3.940678e-50 1.454277e-118
6.666e+03 4.221710e-03 9.957783e-01 1.290392e-12 2.310073e-51 3.211153e-121
7.074e+03 6.007512e-03 9.939925e-01 4.665203e-13 7.640524e-53 2.057678e-124
7.506e+03 9.038186e-03 9.909618e-01 1.409007e-13 1.370627e-54 3.488458e-128
7.964e+03 1.453852e-02 9.854615e-01 3.853075e-14 1.908356e-56 3.688502e-132
