#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
2.487e+04 1.000000e+00 2.388996e-21 1.863754e-91 4.189317e-248 0.000000e+00 0.000000e+00
2.570e+04 1.000000e+00 2.911243e-21 2.351641e-91 4.087394e-248 0.000000e+00 0.000000e+00
2.659e+04 1.000000e+00 1.214184e-20 2.127981e-89 1.542083e-243 0.000000e+00 0.000000e+00
2.764e+04 1.000000e+00 1.076438e-17 1.056167e-79 2.777216e-220 0.000000e+00 0.000000e+00
2.899e+04 1.000000e+00 5.720677e-19 3.272758e-84 1.541435e-231 0.000000e+00 0.000000e+00
3.065e+04 1.000000e+00 4.739703e-15 3.131229e-71 2.828539e-200 0.000000e+00 0.000000e+00
3.252e+04 1.000000e+00 1.078042e-13 6.083095e-67 3.117762e-190 0.000000e+00 0.000000e+00
3.446e+04 1.000000e+00 8.211706e-16 1.134074e-74 7.801345e-210 0.000000e+00 0.000000e+00
3.637e+04 1.000000e+00 1.212050e-20 1.226486e-90 3.102383e-248 0.000000e+00 0.000000e+00
3.815e+04 1.000000e+00 6.089548e-21 6.022410e-92 7.914577e-252 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 2.163428e-16 2.733928e-77 4.170460e-217 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 1.233425e-21 1.156740e-94 5.966274e-259 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 4.922187e-14 8.531307e-70 1.717071e-199 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 2.520149e-14 6.174996e-71 1.749750e-202 0.000000e+00 0.000000e+00
4.488e+04 1.000000e+00 1.061547e-23 2.615571e-101 1.099348e-274 0.000000e+00 0.000000e+00
4.608e+04 1.000000e+00 4.785315e-13 5.378204e-67 2.105747e-193 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 1.973897e-15 3.081379e-75 9.995036e-214 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 6.129687e-19 3.449940e-86 3.568648e-239 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 1.350190e-14 1.881692e-72 5.445160e-207 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 1.478901e-21 1.622964e-94 9.376939e-259 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 8.374302e-22 4.571219e-95 1.041345e-259 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 1.456621e-21 2.411307e-94 4.511925e-258 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 4.576062e-21 8.759410e-93 1.958953e-254 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 2.289486e-21 5.638241e-94 1.422098e-257 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 6.710311e-23 8.205965e-99 6.879482e-269 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 3.711332e-15 2.693492e-74 2.057838e-211 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 4.706944e-21 5.311907e-93 2.582719e-255 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 5.430459e-25 2.125487e-105 2.813805e-284 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 6.665498e-25 4.052332e-105 1.270776e-283 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 2.812233e-24 3.770785e-103 5.055311e-279 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 3.105757e-25 3.658359e-106 4.611516e-286 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 6.680866e-22 1.138231e-95 1.505180e-261 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 4.796535e-23 2.851399e-99 5.822490e-270 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 1.763852e-25 6.159340e-107 7.177656e-288 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 1.179449e-16 3.694218e-79 5.484527e-223 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 1.994766e-13 5.250681e-69 2.763266e-199 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 5.180571e-26 1.299804e-108 8.724501e-292 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 5.956844e-28 1.013116e-114 4.651331e-306 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.356891e-27 2.349062e-112 1.565483e-300 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 1.274061e-27 1.110847e-113 1.252742e-303 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 2.550072e-28 6.998753e-116 9.022270e-309 0.000000e+00 0.000000e+00
#TIME: 128.574676
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 9.999999e-01 7.351313e-08 6.499384e-40 1.774809e-114 1.967346e-220 0.000000e+00
8.862e+02 1.000000e+00 3.048791e-08 3.450747e-41 1.467884e-117 5.724831e-226 0.000000e+00
9.061e+02 1.000000e+00 3.833762e-08 7.395502e-41 9.246001e-117 1.557369e-224 0.000000e+00
9.444e+02 1.000000e+00 4.419021e-08 1.187299e-40 2.902166e-116 1.214425e-223 0.000000e+00
9.991e+02 9.999999e-01 5.778084e-08 2.905471e-40 2.527332e-115 5.925525e-222 0.000000e+00
1.061e+03 9.999999e-01 6.192854e-08 3.663027e-40 4.428072e-115 1.623143e-221 0.000000e+00
1.126e+03 1.000000e+00 4.839994e-08 1.609179e-40 6.057310e-116 4.555500e-223 0.000000e+00
1.194e+03 1.000000e+00 4.021358e-08 8.698366e-41 1.374260e-116 3.182932e-224 0.000000e+00
1.267e+03 1.000000e+00 4.056671e-08 9.012472e-41 1.510372e-116 3.796116e-224 0.000000e+00
1.345e+03 9.999999e-01 5.509640e-08 2.509703e-40 1.803938e-115 3.275271e-222 0.000000e+00
1.427e+03 9.999999e-01 5.753973e-08 2.826607e-40 2.320963e-115 5.013715e-222 0.000000e+00
1.514e+03 9.999999e-01 6.925262e-08 4.875887e-40 7.846934e-115 4.144241e-221 0.000000e+00
1.607e+03 9.999999e-01 8.832949e-08 1.009040e-39 4.055351e-114 7.253352e-220 0.000000e+00
1.705e+03 9.999999e-01 1.182811e-07 2.554626e-39 3.601550e-113 3.496636e-218 0.000000e+00
1.809e+03 9.999999e-01 1.306185e-07 3.385282e-39 6.646673e-113 9.983711e-218 0.000000e+00
1.919e+03 9.999998e-01 1.582654e-07 6.149118e-39 2.650530e-112 1.144340e-216 0.000000e+00
2.037e+03 9.999998e-01 1.629657e-07 6.372508e-39 2.653604e-112 1.075237e-216 0.000000e+00
2.161e+03 9.999998e-01 1.893374e-07 1.001683e-38 7.414001e-112 6.474894e-216 0.000000e+00
2.293e+03 9.999998e-01 2.108914e-07 1.332964e-38 1.336468e-111 1.727782e-215 0.000000e+00
2.433e+03 9.999998e-01 1.887227e-07 8.279161e-39 3.653993e-112 1.507474e-216 0.000000e+00
2.582e+03 9.999998e-01 2.022549e-07 9.997492e-39 5.438578e-112 2.946568e-216 0.000000e+00
2.739e+03 9.999998e-01 2.150436e-07 1.198334e-38 8.162129e-112 5.962874e-216 0.000000e+00
2.907e+03 9.999998e-01 1.903146e-07 7.434194e-39 2.337565e-112 5.869262e-217 0.000000e+00
3.084e+03 9.999998e-01 1.585633e-07 3.574083e-39 3.357565e-113 1.582154e-218 0.000000e+00
3.273e+03 9.999999e-01 1.248950e-07 1.353599e-39 2.524705e-114 1.264647e-220 0.000000e+00
3.472e+03 9.999999e-01 9.396490e-08 4.247761e-40 1.148351e-115 3.951591e-223 0.000000e+00
3.685e+03 9.999999e-01 6.554744e-08 9.789016e-41 2.290626e-117 2.648956e-226 0.000000e+00
3.910e+03 1.000000e+00 4.572683e-08 2.137299e-41 3.721991e-119 1.161331e-229 0.000000e+00
4.148e+03 1.000000e+00 3.217863e-08 5.297982e-42 9.403046e-121 1.245246e-232 0.000000e+00
4.402e+03 1.000000e+00 2.003707e-08 1.011901e-42 1.548751e-122 7.217710e-236 0.000000e+00
4.671e+03 1.000000e+00 1.174032e-08 1.612546e-43 1.696463e-124 2.056923e-239 0.000000e+00
4.956e+03 1.000000e+00 8.035476e-09 4.033729e-44 5.038535e-126 3.278176e-242 0.000000e+00
5.259e+03 1.000000e+00 5.329418e-09 8.748773e-45 1.006371e-127 2.463496e-245 0.000000e+00
5.580e+03 1.000000e+00 3.965289e-09 2.887652e-45 5.832492e-129 1.302673e-247 0.000000e+00
5.921e+03 1.000000e+00 2.411313e-09 4.705275e-46 5.862622e-131 2.862287e-251 0.000000e+00
6.282e+03 1.000000e+00 1.499611e-09 8.352820e-47 7.357707e-133 9.476126e-255 0.000000e+00
6.666e+03 1.000000e+00 7.449946e-10 7.346603e-48 1.803002e-135 1.752375e-259 0.000000e+00
7.074e+03 1.000000e+00 2.922159e-10 3.111447e-49 8.168594e-139 1.658974e-265 0.000000e+00
7.506e+03 1.000000e+00 9.427210e-11 7.126779e-51 8.811688e-143 1.240098e-272 0.000000e+00
7.964e+03 1.000000e+00 2.197879e-11 6.132853e-53 1.028770e-147 1.904708e-281 0.000000e+00
8.451e+03 1.000000e+00 3.695134e-12 2.038277e-55 1.457770e-153 7.656656e-292 0.000000e+00
8.967e+03 1.000000e+00 4.031754e-13 1.666048e-58 7.339631e-161 7.995361e-305 0.000000e+00
9.514e+03 1.000000e+00 4.673456e-14 1.390990e-61 3.034515e-168 4.857238e-318 0.000000e+00
1.010e+04 1.000000e+00 5.045302e-15 7.044861e-65 2.611296e-176 0.000000e+00 0.000000e+00
1.071e+04 1.000000e+00 3.715921e-16 6.926937e-69 2.589926e-186 0.000000e+00 0.000000e+00
1.137e+04 1.000000e+00 2.091821e-17 1.985089e-73 8.208978e-198 0.000000e+00 0.000000e+00
1.206e+04 1.000000e+00 1.482908e-18 1.076166e-77 1.014279e-208 0.000000e+00 0.000000e+00
1.279e+04 1.000000e+00 1.802984e-19 3.960558e-81 1.507585e-217 0.000000e+00 0.000000e+00
1.353e+04 1.000000e+00 6.768044e-20 8.604332e-83 6.642848e-222 0.000000e+00 0.000000e+00
1.419e+04 1.000000e+00 4.574298e-20 1.578652e-83 6.450234e-224 0.000000e+00 0.000000e+00
1.476e+04 1.000000e+00 2.424991e-20 1.241647e-84 7.679274e-227 0.000000e+00 0.000000e+00
1.524e+04 1.000000e+00 1.678458e-20 2.860607e-85 1.585518e-228 0.000000e+00 0.000000e+00
1.565e+04 1.000000e+00 2.377206e-20 8.983964e-85 2.466065e-227 0.000000e+00 0.000000e+00
1.596e+04 1.000000e+00 2.257404e-20 6.929986e-85 1.167967e-227 0.000000e+00 0.000000e+00
1.619e+04 1.000000e+00 1.904095e-20 2.809086e-85 8.300268e-229 0.000000e+00 0.000000e+00
1.635e+04 1.000000e+00 4.742275e-20 5.264118e-84 8.490851e-226 0.000000e+00 0.000000e+00
1.648e+04 1.000000e+00 1.437727e-19 1.978337e-82 4.936528e-222 0.000000e+00 0.000000e+00
1.659e+04 1.000000e+00 1.540801e-19 1.873400e-82 2.922758e-222 0.000000e+00 0.000000e+00
1.669e+04 1.000000e+00 2.230744e-19 5.478980e-82 3.137024e-221 0.000000e+00 0.000000e+00
1.679e+04 1.000000e+00 1.665226e-19 1.558903e-82 1.019737e-222 0.000000e+00 0.000000e+00
1.689e+04 1.000000e+00 9.293775e-20 1.565363e-83 2.421884e-225 0.000000e+00 0.000000e+00
1.700e+04 1.000000e+00 4.054933e-20 6.264028e-85 5.429771e-229 0.000000e+00 0.000000e+00
1.715e+04 1.000000e+00 3.745814e-20 3.430596e-85 7.962001e-230 0.000000e+00 0.000000e+00
1.742e+04 1.000000e+00 2.267583e-20 3.617117e-86 1.567621e-232 0.000000e+00 0.000000e+00
1.789e+04 1.000000e+00 2.433549e-21 5.730234e-90 1.688851e-242 0.000000e+00 0.000000e+00
1.853e+04 1.000000e+00 1.126848e-21 1.890429e-91 1.386070e-246 0.000000e+00 0.000000e+00
1.926e+04 1.000000e+00 4.770024e-22 5.917054e-93 1.406106e-250 0.000000e+00 0.000000e+00
2.003e+04 1.000000e+00 2.480021e-22 4.408099e-94 1.489835e-253 0.000000e+00 0.000000e+00
2.084e+04 1.000000e+00 2.188587e-22 2.194168e-94 1.875129e-254 0.000000e+00 0.000000e+00
2.165e+04 1.000000e+00 1.411845e-23 9.400603e-99 1.462446e-265 0.000000e+00 0.000000e+00
2.245e+04 1.000000e+00 4.066608e-23 3.014827e-97 5.893323e-262 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 1.556087e-22 2.498990e-95 2.366148e-257 0.000000e+00 0.000000e+00
2.405e+04 1.000000e+00 2.961097e-22 1.640388e-94 1.556103e-255 0.000000e+00 0.000000e+00
2.487e+04 1.000000e+00 6.484203e-22 1.768738e-93 3.530386e-253 0.000000e+00 0.000000e+00
2.570e+04 1.000000e+00 3.533420e-21 4.590400e-91 2.125197e-247 0.000000e+00 0.000000e+00
2.659e+04 1.000000e+00 2.991651e-19 1.347131e-84 1.039259e-231 0.000000e+00 0.000000e+00
2.764e+04 1.000000e+00 1.543945e-20 2.647901e-89 1.174157e-243 0.000000e+00 0.000000e+00
2.899e+04 1.000000e+00 2.626726e-18 4.824140e-82 2.381015e-226 0.000000e+00 0.000000e+00
3.065e+04 1.000000e+00 1.263322e-15 2.742961e-73 1.912057e-205 0.000000e+00 0.000000e+00
3.252e+04 1.000000e+00 1.170119e-13 8.020606e-67 6.110120e-190 0.000000e+00 0.000000e+00
3.446e+04 1.000000e+00 8.158918e-14 5.245295e-68 1.028444e-193 0.000000e+00 0.000000e+00
3.637e+04 1.000000e+00 1.157123e-18 4.075951e-84 1.402075e-232 0.000000e+00 0.000000e+00
3.815e+04 1.000000e+00 1.598666e-20 1.883294e-90 4.433931e-248 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 5.084720e-22 7.783703e-96 1.245298e-261 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 1.305252e-21 1.375584e-94 8.879424e-259 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 6.655230e-23 1.068049e-98 1.941105e-268 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 2.603657e-14 3.800308e-71 2.390928e-203 0.000000e+00 0.000000e+00
4.488e+04 1.000000e+00 3.327686e-14 1.084097e-70 4.135223e-202 0.000000e+00 0.000000e+00
4.608e+04 1.000000e+00 6.122749e-24 6.347816e-102 6.379189e-276 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 2.592359e-13 3.471960e-68 1.073429e-196 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 3.327697e-19 4.410448e-87 2.404214e-241 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 2.436088e-23 3.378256e-100 3.990029e-272 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 1.229498e-14 8.900780e-73 4.891901e-208 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 8.989550e-21 6.991426e-92 2.336856e-252 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 5.828117e-22 8.337421e-96 8.644907e-262 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 1.727967e-22 1.612112e-97 7.223069e-266 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 2.173314e-22 3.318241e-97 3.900300e-265 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 2.558499e-22 5.546139e-97 1.294863e-264 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 1.949595e-24 1.189703e-103 3.413962e-280 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 4.083593e-21 3.396663e-93 9.088002e-256 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 5.800492e-21 1.025225e-92 1.199791e-254 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 6.125910e-25 3.106401e-105 6.828657e-284 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 3.705321e-25 6.378049e-106 1.689933e-285 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 2.517931e-25 1.889428e-106 9.848684e-287 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 1.338939e-25 2.585677e-107 9.445198e-289 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 3.592994e-23 1.148231e-99 6.954488e-271 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 1.579519e-23 8.634732e-101 1.647826e-273 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 5.623009e-26 1.682539e-108 1.594563e-291 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 2.320839e-26 1.036553e-109 2.368532e-294 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 6.299988e-27 1.706125e-111 1.610059e-298 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 2.471390e-28 6.340829e-116 7.163451e-309 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.360421e-28 1.669235e-115 6.878329e-308 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 1.541396e-28 1.433197e-116 2.217445e-310 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 1.737586e-28 2.090303e-116 5.356502e-310 0.000000e+00 0.000000e+00
#TIME: 129.574676
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 1.000000e+00 4.103516e-08 9.053582e-41 1.457878e-116 3.439665e-224 0.000000e+00
8.862e+02 1.000000e+00 2.392340e-08 1.505255e-41 1.919277e-118 1.450362e-227 0.000000e+00
9.061e+02 1.000000e+00 1.885589e-08 6.836349e-42 2.865269e-119 4.787681e-229 0.000000e+00
9.444e+02 1.000000e+00 3.224250e-08 4.056774e-41 2.097736e-117 1.059345e-225 0.000000e+00
9.991e+02 1.000000e+00 4.101852e-08 9.041355e-41 1.453125e-116 3.419556e-224 0.000000e+00
1.061e+03 1.000000e+00 3.996132e-08 8.288439e-41 1.177870e-116 2.345475e-224 0.000000e+00
1.126e+03 1.000000e+00 4.017579e-08 8.441910e-41 1.232130e-116 2.544377e-224 0.000000e+00
1.194e+03 1.000000e+00 3.069926e-08 3.457126e-41 1.432121e-117 5.357430e-226 0.000000e+00
1.267e+03 1.000000e+00 3.710929e-08 6.538392e-41 6.728584e-117 8.667925e-225 0.000000e+00
1.345e+03 1.000000e+00 4.230393e-08 1.013592e-40 1.945672e-116 5.844788e-224 0.000000e+00
1.427e+03 9.999999e-01 5.007574e-08 1.730701e-40 6.829833e-116 5.417228e-223 0.000000e+00
1.514e+03 1.000000e+00 4.899187e-08 1.475382e-40 4.122139e-116 1.999114e-223 0.000000e+00
1.607e+03 9.999999e-01 6.343873e-08 3.180818e-40 2.321654e-115 4.043354e-222 0.000000e+00
1.705e+03 9.999999e-01 7.927691e-08 6.296499e-40 1.113411e-114 6.342214e-221 0.000000e+00
1.809e+03 9.999999e-01 7.818105e-08 5.589060e-40 7.552538e-115 2.928620e-221 0.000000e+00
1.919e+03 9.999999e-01 9.822449e-08 1.139733e-39 3.955663e-114 5.448026e-220 0.000000e+00
2.037e+03 9.999999e-01 1.431616e-07 3.957345e-39 7.892114e-113 1.163272e-217 0.000000e+00
2.161e+03 9.999999e-01 1.428047e-07 3.631419e-39 5.762599e-113 6.100365e-218 0.000000e+00
2.293e+03 9.999998e-01 1.562408e-07 4.525452e-39 8.791514e-113 1.198914e-217 0.000000e+00
2.433e+03 9.999998e-01 1.719009e-07 5.819596e-39 1.472666e-112 2.824108e-217 0.000000e+00
2.582e+03 9.999998e-01 1.709626e-07 5.390663e-39 1.129579e-112 1.650773e-217 0.000000e+00
2.739e+03 9.999998e-01 1.551501e-07 3.680418e-39 4.145974e-113 2.568983e-218 0.000000e+00
2.907e+03 9.999999e-01 1.485201e-07 3.011766e-39 2.367996e-113 8.874498e-219 0.000000e+00
3.084e+03 9.999999e-01 1.415915e-07 2.336742e-39 1.126096e-113 2.117232e-219 0.000000e+00
3.273e+03 9.999999e-01 9.946229e-08 5.867916e-40 3.012936e-115 2.566768e-222 0.000000e+00
3.472e+03 9.999999e-01 7.746575e-08 2.081815e-40 1.862170e-116 1.401620e-224 0.000000e+00
3.685e+03 9.999999e-01 5.468272e-08 5.007742e-41 4.139013e-118 1.145082e-227 0.000000e+00
3.910e+03 1.000000e+00 3.796058e-08 1.078268e-41 6.524999e-120 4.766872e-231 0.000000e+00
4.148e+03 1.000000e+00 2.407701e-08 1.865928e-42 6.793342e-122 1.026372e-234 0.000000e+00
4.402e+03 1.000000e+00 1.588389e-08 4.410968e-43 1.927421e-123 1.614035e-237 0.000000e+00
4.671e+03 1.000000e+00 8.811813e-09 5.871883e-44 1.371112e-125 2.123833e-241 0.000000e+00
4.956e+03 1.000000e+00 5.556141e-09 1.110632e-44 2.054782e-127 9.847151e-245 0.000000e+00
5.259e+03 1.000000e+00 4.288458e-09 4.047376e-45 1.465232e-128 7.375313e-247 0.000000e+00
5.580e+03 1.000000e+00 3.177037e-09 1.313795e-45 8.130577e-130 3.598482e-249 0.000000e+00
5.921e+03 1.000000e+00 1.938989e-09 2.173368e-46 8.512109e-132 8.533193e-253 0.000000e+00
6.282e+03 1.000000e+00 1.052516e-09 2.439216e-47 3.502250e-134 3.792730e-257 0.000000e+00
6.666e+03 1.000000e+00 5.523678e-10 2.619503e-48 1.423038e-136 1.769767e-261 0.000000e+00
7.074e+03 1.000000e+00 2.187118e-10 1.161893e-49 7.357245e-140 2.156729e-267 0.000000e+00
7.506e+03 1.000000e+00 6.039462e-11 1.616157e-51 2.442684e-144 1.982980e-275 0.000000e+00
7.964e+03 1.000000e+00 1.490014e-11 1.691974e-53 4.627526e-149 7.320878e-284 0.000000e+00
8.451e+03 1.000000e+00 2.156482e-12 3.502716e-56 2.164625e-155 4.132089e-295 0.000000e+00
8.967e+03 1.000000e+00 2.830446e-13 5.160437e-59 4.362748e-162 5.065560e-307 0.000000e+00
9.514e+03 1.000000e+00 3.329409e-14 4.399852e-62 1.826175e-169 3.056290e-320 0.000000e+00
1.010e+04 1.000000e+00 3.929206e-15 2.928283e-65 2.943097e-177 0.000000e+00 0.000000e+00
1.071e+04 1.000000e+00 2.559988e-16 1.836947e-69 9.314093e-188 0.000000e+00 0.000000e+00
1.137e+04 1.000000e+00 1.270602e-17 3.316263e-74 9.115607e-200 0.000000e+00 0.000000e+00
1.206e+04 1.000000e+00 7.443451e-19 9.034461e-79 1.986315e-211 0.000000e+00 0.000000e+00
1.279e+04 1.000000e+00 1.686824e-19 3.064805e-81 7.737279e-218 0.000000e+00 0.000000e+00
1.353e+04 1.000000e+00 5.500138e-20 4.024087e-83 9.632063e-223 0.000000e+00 0.000000e+00
1.419e+04 1.000000e+00 3.070904e-20 3.728781e-84 1.683633e-225 0.000000e+00 0.000000e+00
1.476e+04 1.000000e+00 1.539870e-20 2.402824e-85 1.214904e-228 0.000000e+00 0.000000e+00
1.524e+04 1.000000e+00 1.314453e-20 1.171626e-85 1.647117e-229 0.000000e+00 0.000000e+00
1.565e+04 1.000000e+00 1.258342e-20 9.069524e-86 7.618318e-230 0.000000e+00 0.000000e+00
1.596e+04 1.000000e+00 1.989716e-20 4.332474e-85 3.508547e-228 0.000000e+00 0.000000e+00
1.619e+04 1.000000e+00 8.299254e-20 5.309139e-83 4.178498e-223 0.000000e+00 0.000000e+00
1.635e+04 1.000000e+00 7.028982e-20 2.106773e-83 2.688501e-224 0.000000e+00 0.000000e+00
1.648e+04 1.000000e+00 5.086310e-20 4.763895e-84 4.217454e-226 0.000000e+00 0.000000e+00
1.659e+04 1.000000e+00 1.002281e-19 3.969748e-83 5.840728e-224 0.000000e+00 0.000000e+00
1.669e+04 1.000000e+00 9.560008e-21 7.067860e-87 1.682390e-233 0.000000e+00 0.000000e+00
1.679e+04 1.000000e+00 3.984247e-20 9.344353e-85 2.682357e-228 0.000000e+00 0.000000e+00
1.689e+04 1.000000e+00 3.395267e-20 4.237855e-85 2.784295e-229 0.000000e+00 0.000000e+00
1.700e+04 1.000000e+00 2.962763e-20 2.007289e-85 3.056777e-230 0.000000e+00 0.000000e+00
1.715e+04 1.000000e+00 1.731506e-20 2.147311e-86 7.472135e-233 0.000000e+00 0.000000e+00
1.742e+04 1.000000e+00 5.938964e-21 2.976582e-88 9.060063e-238 0.000000e+00 0.000000e+00
1.789e+04 1.000000e+00 2.854363e-21 9.944456e-90 6.575632e-242 0.000000e+00 0.000000e+00
1.853e+04 1.000000e+00 5.210768e-22 1.178549e-92 1.279054e-249 0.000000e+00 0.000000e+00
1.926e+04 1.000000e+00 1.744886e-22 1.587557e-94 1.553008e-254 0.000000e+00 0.000000e+00
2.003e+04 1.000000e+00 6.907956e-23 4.455970e-96 1.416434e-258 0.000000e+00 0.000000e+00
2.084e+04 1.000000e+00 3.543531e-23 3.195121e-97 1.380934e-261 0.000000e+00 0.000000e+00
2.165e+04 1.000000e+00 7.661856e-24 1.026251e-99 5.422766e-268 0.000000e+00 0.000000e+00
2.245e+04 1.000000e+00 1.190325e-23 3.591477e-99 8.320304e-267 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 4.445285e-23 2.740675e-97 2.729338e-262 0.000000e+00 0.000000e+00
