#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
1.669e+04 1.000000e+00 3.345553e-08 3.199349e-48 2.241110e-143 1.535387e-303
1.679e+04 9.999999e-01 6.155987e-08 2.766768e-47 4.289811e-141 3.905388e-299
1.689e+04 9.999999e-01 8.115199e-08 6.184491e-47 2.464698e-140 9.331363e-298
1.700e+04 9.999999e-01 6.544012e-08 1.853031e-47 7.625928e-142 6.780117e-301
1.715e+04 1.000000e+00 3.982672e-08 1.670586e-48 9.859076e-145 8.439967e-307
1.742e+04 9.999999e-01 6.405613e-08 5.987846e-48 1.349885e-143 8.233451e-305
1.789e+04 1.000000e+00 2.735364e-08 7.084646e-50 4.819283e-149 4.755698e-316
1.853e+04 1.000000e+00 7.287180e-09 1.437823e-52 2.094975e-156 0.000000e+00
1.926e+04 1.000000e+00 8.604671e-09 1.669182e-52 1.766593e-156 0.000000e+00
2.003e+04 1.000000e+00 4.139679e-09 6.163795e-54 2.411492e-160 0.000000e+00
2.084e+04 1.000000e+00 2.183093e-09 3.282420e-55 8.443480e-164 0.000000e+00
2.165e+04 1.000000e+00 2.838316e-09 6.954963e-55 4.235407e-163 0.000000e+00
2.245e+04 1.000000e+00 9.996005e-10 6.510111e-57 1.472514e-168 0.000000e+00
2.325e+04 1.000000e+00 1.466053e-09 1.845641e-56 1.273588e-167 0.000000e+00
2.405e+04 1.000000e+00 1.719164e-08 2.178449e-52 2.373983e-157 0.000000e+00
2.487e+04 1.000000e+00 1.653162e-08 1.057436e-52 2.005163e-158 0.000000e+00
2.570e+04 9.999999e-01 1.094584e-07 8.338392e-50 2.232483e-151 5.928788e-323
2.659e+04 9.999997e-01 3.011732e-07 1.652937e-48 1.564587e-148 9.202995e-318
2.764e+04 9.999965e-01 3.540081e-06 4.979672e-45 1.968237e-140 1.750855e-302
2.899e+04 9.999518e-01 4.822532e-05 6.135246e-41 2.249469e-130 5.641018e-283
3.065e+04 9.999221e-01 7.789058e-05 1.091794e-40 2.344058e-130 1.657004e-283
3.252e+04 9.993288e-01 6.711767e-04 1.263471e-37 3.404194e-123 5.740607e-270
3.446e+04 9.990073e-01 9.927181e-04 9.752447e-38 2.450457e-124 5.259942e-273
3.637e+04 9.949919e-01 5.008091e-03 1.886635e-35 5.156176e-119 5.762651e-263
3.815e+04 9.999998e-01 1.754545e-07 2.602801e-51 9.270610e-158 0.000000e+00
3.975e+04 9.999982e-01 1.819086e-06 4.700370e-48 3.088522e-150 9.881313e-324
4.117e+04 9.976743e-01 2.325746e-03 1.928719e-37 7.555817e-125 3.585398e-275
4.247e+04 9.999998e-01 1.592686e-07 3.643883e-52 1.069495e-160 0.000000e+00
4.369e+04 9.966988e-01 3.301170e-03 2.890769e-37 7.322699e-125 1.274187e-275
4.488e+04 9.999999e-01 5.460578e-08 5.802756e-54 2.907042e-165 0.000000e+00
4.608e+04 9.999937e-01 6.331805e-06 3.213297e-47 1.610629e-149 1.482197e-323
4.729e+04 9.980611e-01 1.938934e-03 6.442469e-39 6.710766e-130 2.561625e-286
4.852e+04 9.999992e-01 8.017498e-07 2.733723e-50 7.188847e-157 0.000000e+00
4.975e+04 9.928118e-01 7.188193e-03 1.688211e-37 3.579402e-127 9.452300e-282
5.101e+04 9.999900e-01 1.002146e-05 9.578833e-47 1.205520e-148 3.359646e-322
5.229e+04 9.999990e-01 1.006397e-06 9.428831e-50 2.486731e-155 0.000000e+00
5.360e+04 9.981186e-01 1.881440e-03 4.612434e-39 2.254407e-130 2.392140e-287
5.492e+04 9.999997e-01 3.379020e-07 2.276123e-51 3.380402e-159 0.000000e+00
5.627e+04 9.999956e-01 4.445665e-06 1.013790e-47 1.092134e-150 0.000000e+00
5.762e+04 9.999991e-01 9.173041e-07 2.922734e-50 5.140016e-157 0.000000e+00
5.899e+04 9.989722e-01 1.027781e-03 5.835860e-40 1.602454e-132 1.855719e-291
6.034e+04 1.000000e+00 1.050131e-08 1.255567e-56 6.492154e-172 0.000000e+00
6.168e+04 1.000000e+00 1.533932e-08 4.348114e-56 1.186795e-170 0.000000e+00
6.297e+04 1.000000e+00 3.389441e-09 3.081429e-58 1.110801e-175 0.000000e+00
6.422e+04 9.999999e-01 5.850552e-08 3.499373e-54 3.405473e-166 0.000000e+00
6.539e+04 1.000000e+00 2.265278e-09 8.221579e-59 5.048770e-177 0.000000e+00
6.646e+04 1.000000e+00 1.416503e-08 3.349012e-56 6.443669e-171 0.000000e+00
6.742e+04 1.000000e+00 1.309135e-09 1.361852e-59 7.521684e-179 0.000000e+00
6.826e+04 1.000000e+00 6.102146e-10 1.114534e-60 2.152305e-181 0.000000e+00
6.896e+04 1.000000e+00 6.573577e-10 1.422578e-60 3.809638e-181 0.000000e+00
6.948e+04 1.000000e+00 2.155178e-10 3.671017e-62 7.318976e-185 0.000000e+00
6.976e+04 1.000000e+00 1.255871e-10 6.245517e-63 1.160021e-186 0.000000e+00
6.989e+04 1.000000e+00 5.570561e-11 4.341067e-64 2.262958e-189 0.000000e+00
6.995e+04 1.000000e+00 2.094956e-10 3.345187e-62 5.888367e-185 0.000000e+00
6.998e+04 1.000000e+00 2.595214e-10 6.751763e-62 3.045632e-184 0.000000e+00
7.000e+04 1.000000e+00 3.241586e-10 1.400127e-61 1.678234e-183 0.000000e+00
#TIME: 117.574676
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 4.715586e-01 5.284414e-01 2.527097e-17 5.177714e-62 8.570168e-141
8.862e+02 4.455997e-01 5.544003e-01 3.405829e-17 1.142842e-61 4.097773e-140
9.061e+02 4.793826e-01 5.206174e-01 2.308911e-17 4.077301e-62 5.346082e-141
9.444e+02 5.648244e-01 4.351756e-01 8.394156e-18 2.855825e-63 2.824153e-143
9.991e+02 5.254604e-01 4.745396e-01 1.347934e-17 9.872319e-63 3.254734e-142
1.061e+03 4.522224e-01 5.477776e-01 3.156717e-17 9.340248e-62 2.750003e-140
1.126e+03 5.012800e-01 4.987200e-01 1.791938e-17 2.089514e-62 1.429462e-141
1.194e+03 5.084163e-01 4.915837e-01 1.653575e-17 1.696188e-62 9.501587e-142
1.267e+03 4.679893e-01 5.320107e-01 2.663253e-17 6.018767e-62 1.167061e-140
1.345e+03 5.035927e-01 4.964073e-01 1.797241e-17 2.171767e-62 1.590214e-141
1.427e+03 5.000179e-01 4.999821e-01 1.918666e-17 2.643738e-62 2.401166e-141
1.514e+03 4.776925e-01 5.223075e-01 2.461174e-17 5.050854e-62 8.533295e-141
1.607e+03 4.203964e-01 5.796036e-01 4.583884e-17 2.541594e-61 2.007291e-139
1.705e+03 4.083306e-01 5.916694e-01 5.144332e-17 3.379911e-61 3.448278e-139
1.809e+03 4.042654e-01 5.957346e-01 5.311239e-17 3.627575e-61 3.908501e-139
1.919e+03 3.918550e-01 6.081450e-01 5.985942e-17 4.882589e-61 6.877387e-139
2.037e+03 3.674500e-01 6.325500e-01 7.792755e-17 9.728265e-61 2.643753e-138
2.161e+03 3.735162e-01 6.264838e-01 6.944751e-17 6.832958e-61 1.256449e-138
2.293e+03 3.484107e-01 6.515893e-01 8.687793e-17 1.166409e-60 3.384355e-138
2.433e+03 3.357889e-01 6.642111e-01 9.367067e-17 1.330193e-60 4.082429e-138
2.582e+03 3.309168e-01 6.690832e-01 9.413806e-17 1.280917e-60 3.595591e-138
2.739e+03 3.381131e-01 6.618869e-01 8.281732e-17 8.698931e-61 1.601518e-138
2.907e+03 3.569502e-01 6.430498e-01 6.220214e-17 3.778666e-61 2.880470e-139
3.084e+03 3.685342e-01 6.314658e-01 4.852374e-17 1.735218e-61 5.513629e-140
3.273e+03 3.821858e-01 6.178142e-01 3.525626e-17 6.286398e-62 6.295137e-141
3.472e+03 4.276828e-01 5.723172e-01 1.702888e-17 7.335775e-63 7.317413e-143
3.685e+03 4.511856e-01 5.488144e-01 1.008281e-17 1.409514e-63 2.174596e-144
3.910e+03 4.755224e-01 5.244776e-01 5.381452e-18 1.876761e-64 2.854374e-146
4.148e+03 5.043233e-01 4.956767e-01 2.980119e-18 3.033447e-65 6.032240e-148
4.402e+03 5.779505e-01 4.220495e-01 1.111823e-18 2.061790e-66 2.716885e-150
4.671e+03 6.510873e-01 3.489127e-01 3.994544e-19 1.348272e-67 1.185924e-152
4.956e+03 7.123524e-01 2.876476e-01 1.428787e-19 8.365980e-69 4.437188e-155
5.259e+03 7.663865e-01 2.336135e-01 4.982925e-20 4.911039e-70 1.489261e-157
5.580e+03 8.187227e-01 1.812773e-01 1.516766e-20 2.109325e-71 2.776216e-160
5.921e+03 8.629785e-01 1.370215e-01 4.101112e-21 6.435247e-73 2.525951e-163
6.282e+03 8.958750e-01 1.041250e-01 1.125125e-21 1.973653e-74 2.240281e-166
6.666e+03 9.279258e-01 7.207422e-02 2.153756e-22 2.419651e-76 3.253907e-170
7.074e+03 9.532083e-01 4.679168e-02 3.244803e-23 1.607874e-78 1.404127e-174
7.506e+03 9.706120e-01 2.938797e-02 4.304991e-24 7.636190e-81 3.077448e-179
7.964e+03 9.855056e-01 1.449441e-02 2.553283e-25 5.395320e-84 1.796334e-185
8.451e+03 9.943550e-01 5.644994e-03 8.295183e-27 1.157865e-87 1.362827e-192
8.967e+03 9.985274e-01 1.472605e-03 7.814564e-29 1.504398e-92 5.627237e-202
9.514e+03 9.996872e-01 3.127588e-04 3.797133e-31 4.202130e-98 1.282496e-212
1.010e+04 9.999396e-01 6.043447e-05 1.306659e-33 4.997297e-104 5.545400e-224
1.071e+04 9.999898e-01 1.019645e-05 2.104361e-36 6.657839e-111 2.530695e-237
1.137e+04 9.999984e-01 1.560992e-06 1.356642e-39 4.760386e-119 2.094759e-253
1.206e+04 9.999998e-01 2.375179e-07 5.069136e-43 4.770025e-128 2.119868e-271
1.279e+04 1.000000e+00 4.613843e-08 4.247160e-46 3.190802e-136 7.835626e-288
1.353e+04 1.000000e+00 2.056050e-08 1.043741e-47 1.368858e-140 1.082016e-296
1.419e+04 1.000000e+00 1.290097e-08 1.065089e-48 2.439811e-143 2.550876e-302
1.476e+04 1.000000e+00 1.142533e-08 4.527545e-49 1.809146e-144 1.023278e-304
1.524e+04 1.000000e+00 8.010924e-09 8.742162e-50 2.053378e-146 1.144019e-308
1.565e+04 1.000000e+00 9.019810e-09 1.240706e-49 4.426503e-146 4.648019e-308
1.596e+04 1.000000e+00 9.900253e-09 1.641390e-49 8.238792e-146 1.455532e-307
1.619e+04 1.000000e+00 1.242924e-08 2.801385e-49 2.180240e-145 6.953605e-307
1.635e+04 1.000000e+00 2.347896e-08 2.379969e-48 3.493126e-143 1.102851e-302
1.648e+04 1.000000e+00 4.709045e-08 2.530994e-47 9.819822e-141 5.254881e-298
1.659e+04 9.999999e-01 1.353384e-07 1.134692e-45 1.123910e-136 3.892563e-290
1.669e+04 9.999999e-01 8.906821e-08 1.560594e-46 4.852804e-139 5.891183e-295
1.679e+04 1.000000e+00 2.825891e-08 1.187942e-48 1.243154e-144 3.651288e-306
1.689e+04 9.999999e-01 6.802259e-08 2.984389e-47 3.680415e-141 2.102882e-299
1.700e+04 9.999999e-01 8.120903e-08 4.245947e-47 6.221426e-141 4.209061e-299
1.715e+04 9.999999e-01 5.123526e-08 4.442132e-48 1.186296e-143 1.137546e-304
1.742e+04 9.999999e-01 7.538076e-08 1.108571e-47 6.352611e-143 1.715619e-303
1.789e+04 1.000000e+00 2.560392e-08 5.291881e-50 2.206838e-149 9.840915e-317
1.853e+04 1.000000e+00 1.627213e-08 3.560252e-51 8.128909e-153 4.940656e-324
1.926e+04 1.000000e+00 6.530709e-09 5.333454e-53 8.973225e-158 0.000000e+00
2.003e+04 1.000000e+00 2.196723e-09 4.573898e-55 2.761840e-163 0.000000e+00
2.084e+04 1.000000e+00 1.788174e-09 1.416733e-55 9.263158e-165 0.000000e+00
2.165e+04 1.000000e+00 1.950692e-09 1.473693e-55 7.355964e-165 0.000000e+00
2.245e+04 1.000000e+00 6.191110e-10 8.960488e-58 8.278121e-171 0.000000e+00
2.325e+04 1.000000e+00 1.875381e-09 4.897963e-56 1.559065e-166 0.000000e+00
2.405e+04 1.000000e+00 1.025723e-08 2.707055e-53 1.079203e-159 0.000000e+00
2.487e+04 9.999998e-01 1.634634e-07 6.891680e-49 8.896825e-149 1.386591e-317
2.570e+04 1.000000e+00 4.956901e-08 4.006178e-51 1.034081e-154 0.000000e+00
2.659e+04 9.999998e-01 1.626205e-07 1.688352e-49 5.341940e-151 1.432790e-322
2.764e+04 9.999838e-01 1.623773e-05 1.788632e-42 6.019623e-134 1.033666e-289
2.899e+04 9.999310e-01 6.897735e-05 2.711358e-40 1.096709e-128 1.322168e-279
3.065e+04 9.999288e-01 7.115182e-05 7.331805e-41 8.082197e-131 1.936814e-284
3.252e+04 9.981434e-01 1.856585e-03 9.073484e-36 2.562760e-118 3.261804e-260
3.446e+04 9.942729e-01 5.727133e-03 1.174219e-34 2.297804e-116 3.619307e-257
3.637e+04 9.969393e-01 3.060696e-03 2.479856e-36 2.603442e-121 1.524753e-267
3.815e+04 9.998670e-01 1.329823e-04 1.519931e-41 1.746395e-134 1.973032e-293
3.975e+04 9.999978e-01 2.218038e-06 8.803742e-48 1.301561e-149 1.432790e-322
4.117e+04 9.966859e-01 3.314081e-03 7.485126e-37 2.325542e-123 3.012570e-272
4.247e+04 9.999402e-01 5.981477e-05 2.350251e-43 1.325359e-139 5.389013e-304
4.369e+04 9.946975e-01 5.302487e-03 1.598209e-36 4.893599e-123 4.400045e-272
4.488e+04 9.999952e-01 4.847601e-06 1.010764e-47 7.442190e-151 0.000000e+00
4.608e+04 9.988707e-01 1.129272e-03 2.212621e-39 1.389069e-130 3.277382e-287
4.729e+04 1.000000e+00 2.161946e-08 2.471136e-55 1.545343e-168 0.000000e+00
4.852e+04 9.999967e-01 3.319072e-06 3.629520e-48 9.021390e-152 0.000000e+00
4.975e+04 9.999958e-01 4.212157e-06 7.601390e-48 4.812611e-151 0.000000e+00
5.101e+04 9.927149e-01 7.285109e-03 3.473327e-37 4.710842e-126 3.001561e-279
5.229e+04 9.999803e-01 1.970329e-05 1.437521e-45 1.299180e-145 3.466500e-316
5.360e+04 9.901656e-01 9.834437e-03 8.565543e-37 3.483910e-125 1.181013e-277
5.492e+04 9.969096e-01 3.090367e-03 1.428820e-38 1.651585e-129 5.384848e-286
5.627e+04 9.999998e-01 2.200137e-07 3.045711e-52 1.382310e-161 0.000000e+00
5.762e+04 9.997109e-01 2.890674e-04 5.830851e-42 1.864530e-137 4.823137e-301
5.899e+04 9.963648e-01 3.635167e-03 3.549301e-38 2.276594e-128 1.259186e-283
6.034e+04 1.000000e+00 7.939626e-09 5.020142e-57 7.603552e-173 0.000000e+00
6.168e+04 1.000000e+00 4.606746e-08 1.598702e-54 5.449511e-167 0.000000e+00
6.297e+04 1.000000e+00 4.936801e-08 2.005694e-54 9.263074e-167 0.000000e+00
6.422e+04 9.997696e-01 2.304061e-04 2.096656e-42 1.180895e-138 1.812567e-303
6.539e+04 1.000000e+00 1.209175e-08 1.993496e-56 1.914592e-171 0.000000e+00
6.646e+04 1.000000e+00 1.438897e-09 1.856592e-59 1.553130e-178 0.000000e+00
6.742e+04 9.985303e-01 1.469724e-03 9.055939e-40 1.709034e-132 8.019778e-292
6.826e+04 1.000000e+00 2.740094e-10 8.068432e-62 4.620870e-184 0.000000e+00
6.896e+04 1.000000e+00 1.959703e-10 2.687576e-62 3.528225e-185 0.000000e+00
6.948e+04 1.000000e+00 1.451234e-10 1.003491e-62 3.518741e-186 0.000000e+00
6.976e+04 1.000000e+00 5.467014e-11 4.081953e-64 1.959417e-189 0.000000e+00
6.989e+04 1.000000e+00 1.962692e-11 1.417388e-65 7.530347e-193 0.000000e+00
6.995e+04 1.000000e+00 1.426138e-10 9.476916e-63 3.077836e-186 0.000000e+00
6.998e+04 1.000000e+00 1.117312e-10 4.256472e-63 4.729347e-187 0.000000e+00
7.000e+04 1.000000e+00 7.260780e-11 1.035326e-63 1.729977e-188 0.000000e+00
#TIME: 118.574676
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 5.930167e-01 4.069833e-01 5.727374e-18 1.019861e-63 3.600713e-144
8.862e+02 6.078148e-01 3.921852e-01 4.740327e-18 6.237355e-64 1.368350e-144
9.061e+02 5.935557e-01 4.064443e-01 5.688412e-18 1.001908e-63 3.477027e-144
9.444e+02 6.065950e-01 3.934050e-01 4.815512e-18 6.497562e-64 1.482922e-144
9.991e+02 5.878700e-01 4.121300e-01 6.111608e-18 1.207652e-63 5.021795e-144
1.061e+03 5.732987e-01 4.267013e-01 7.329630e-18 1.939419e-63 1.276211e-143
1.126e+03 5.769969e-01 4.230031e-01 7.005641e-18 1.724816e-63 1.013708e-143
1.194e+03 5.977374e-01 4.022626e-01 5.414281e-18 8.846060e-64 2.731826e-144
1.267e+03 5.966016e-01 4.033984e-01 5.535240e-18 9.445640e-64 3.132800e-144
1.345e+03 5.939246e-01 4.060754e-01 5.832065e-18 1.103227e-63 4.333467e-144
1.427e+03 5.836352e-01 4.163648e-01 6.776767e-18 1.666808e-63 9.973082e-144
1.514e+03 5.478317e-01 4.521683e-01 1.038217e-17 5.010536e-63 8.602232e-143
1.607e+03 5.336052e-01 4.663948e-01 1.176864e-17 6.639045e-63 1.430480e-142
1.705e+03 4.977294e-01 5.022706e-01 1.754343e-17 1.852791e-62 1.058187e-141
1.809e+03 4.836594e-01 5.163406e-01 2.032410e-17 2.687218e-62 2.168849e-141
1.919e+03 4.736438e-01 5.263562e-01 2.220005e-17 3.300378e-62 3.165921e-141
2.037e+03 4.357382e-01 5.642618e-01 3.368369e-17 9.796041e-62 2.668564e-140
2.161e+03 4.491766e-01 5.508234e-01 2.746929e-17 5.416799e-62 7.867941e-141
2.293e+03 4.206813e-01 5.793187e-01 3.546756e-17 9.959620e-62 2.443911e-140
2.433e+03 4.114914e-01 5.885086e-01 3.648291e-17 9.944993e-62 2.256595e-140
2.582e+03 4.209297e-01 5.790703e-01 3.085266e-17 5.992748e-62 7.808044e-141
2.739e+03 4.218692e-01 5.781308e-01 2.934799e-17 5.043350e-62 5.337990e-141
2.907e+03 4.251376e-01 5.748624e-01 2.670378e-17 3.704204e-62 2.739026e-141
3.084e+03 4.663376e-01 5.336624e-01 1.469390e-17 6.679387e-63 8.178335e-143
3.273e+03 4.824028e-01 5.175972e-01 1.037237e-17 2.251584e-63 8.102609e-144
3.472e+03 5.163294e-01 4.836706e-01 5.695192e-18 3.759801e-64 1.926827e-145
3.685e+03 5.540738e-01 4.459262e-01 2.775742e-18 4.320216e-65 2.058745e-147
3.910e+03 5.680703e-01 4.319297e-01 1.648718e-18 7.672004e-66 4.776821e-149
4.148e+03 6.078067e-01 3.921933e-01 7.595064e-19 7.626875e-67 3.826296e-151
4.402e+03 6.673124e-01 3.326876e-01 3.058634e-19 6.493299e-68 2.710554e-153
4.671e+03 7.260546e-01 2.739454e-01 1.169864e-19 5.128649e-69 1.736556e-155
4.956e+03 7.717600e-01 2.282400e-01 4.650261e-20 4.266237e-70 1.168917e-157
5.259e+03 8.198490e-01 1.801510e-01 1.480894e-20 1.989695e-71 2.481677e-160
5.580e+03 8.628192e-01 1.371808e-01 4.275451e-21 7.454260e-73 3.503708e-163
5.921e+03 8.928053e-01 1.071947e-01 1.364355e-21 3.504481e-74 7.486990e-166
6.282e+03 9.190040e-01 8.099597e-02 3.708916e-22 1.050699e-75 6.329266e-169
6.666e+03 9.420707e-01 5.792933e-02 8.317225e-23 1.962128e-77 2.132216e-172
7.074e+03 9.620219e-01 3.797806e-02 1.337998e-23 1.573784e-79 1.355714e-176
7.506e+03 9.767193e-01 2.328067e-02 1.668039e-24 6.579355e-82 2.373881e-181
7.964e+03 9.887704e-01 1.122957e-02 9.621285e-26 4.599948e-85 1.432303e-187
8.451e+03 9.961290e-01 3.870990e-03 2.150269e-27 4.246732e-89 2.273978e-195
8.967e+03 9.989064e-01 1.093581e-03 2.747333e-29 1.189642e-93 4.237714e-204
9.514e+03 9.997660e-01 2.339836e-04 1.383641e-31 3.668074e-99 1.181427e-214
1.010e+04 9.999570e-01 4.298851e-05 3.966402e-34 2.781378e-105 2.132274e-226
1.071e+04 9.999925e-01 7.538310e-06 6.913549e-37 4.190228e-112 1.153814e-239
1.137e+04 9.999987e-01 1.297479e-06 6.506315e-40 7.205650e-120 4.982526e-255
1.206e+04 9.999998e-01 1.898702e-07 2.023824e-43 4.371668e-129 1.815441e-273
1.279e+04 1.000000e+00 4.065149e-08 2.479074e-46 7.702425e-137 4.536049e-289
1.353e+04 1.000000e+00 1.814948e-08 6.127030e-48 3.346404e-141 6.411013e-298
1.419e+04 1.000000e+00 9.937661e-09 3.590655e-49 1.414240e-144 8.628340e-305
1.476e+04 1.000000e+00 9.336090e-09 1.940037e-49 1.953103e-145 1.192136e-306
1.524e+04 1.000000e+00 6.802458e-09 4.376404e-50 3.315995e-147 2.966987e-310
1.565e+04 1.000000e+00 7.170764e-09 4.752058e-50 3.569934e-147 3.030137e-310
1.596e+04 1.000000e+00 9.463845e-09 1.330640e-49 4.647507e-146 4.544667e-308
1.619e+04 1.000000e+00 1.112784e-08 1.740900e-49 6.175718e-146 5.519498e-308
1.635e+04 1.000000e+00 3.347040e-08 9.694223e-48 1.282723e-141 1.379098e-299
1.648e+04 1.000000e+00 2.125869e-08 9.999836e-49 2.256779e-144 3.053354e-305
1.659e+04 1.000000e+00 2.902293e-08 2.361464e-48 1.363025e-143 7.414330e-304
1.669e+04 1.000000e+00 2.045006e-08 4.169162e-49 1.092063e-145 3.735731e-308
1.679e+04 1.000000e+00 3.173586e-08 1.844210e-48 3.760612e-144 3.201544e-305
1.689e+04 9.999999e-01 5.156485e-08 9.627184e-48 1.945844e-142 6.043730e-302
1.700e+04 9.999999e-01 5.683480e-08 1.000997e-47 1.475796e-142 2.483256e-302
1.715e+04 1.000000e+00 4.920862e-08 3.680586e-48 7.101236e-144 4.006955e-305
1.742e+04 9.999999e-01 6.481199e-08 5.936303e-48 1.243515e-143 6.628133e-305
1.789e+04 1.000000e+00 3.012621e-08 9.864092e-50 1.065331e-148 2.172465e-315
1.853e+04 1.000000e+00 7.600232e-09 1.614927e-52 2.671766e-156 0.000000e+00
1.926e+04 1.000000e+00 6.508924e-09 5.122032e-53 7.852967e-158 0.000000e+00
2.003e+04 1.000000e+00 2.945032e-09 1.463793e-54 5.474626e-162 0.000000e+00
2.084e+04 1.000000e+00 1.761166e-09 1.296493e-55 7.153586e-165 0.000000e+00
2.165e+04 1.000000e+00 6.861453e-10 2.038814e-57 1.071226e-169 0.000000e+00
2.245e+04 1.000000e+00 7.184129e-10 1.603471e-57 3.655279e-170 0.000000e+00
2.325e+04 1.000000e+00 1.278979e-09 1.004273e-56 2.482524e-168 0.000000e+00
2.405e+04 1.000000e+00 4.309203e-09 8.092490e-55 1.220376e-163 0.000000e+00
2.487e+04 1.000000e+00 1.433549e-08 5.666005e-53 3.792128e-159 0.000000e+00
2.570e+04 9.999988e-01 1.243564e-06 5.120726e-46 4.383699e-142 5.960599e-305
2.659e+04 9.999999e-01 1.101060e-07 3.872490e-50 1.321664e-152 0.000000e+00
2.764e+04 9.999963e-01 3.685127e-06 5.425351e-45 2.264505e-140 2.149335e-302
2.899e+04 9.999413e-01 5.869526e-05 1.323665e-40 1.601304e-129 2.718143e-281
3.065e+04 9.981949e-01 1.805130e-03 7.401497e-35 6.177093e-115 1.427336e-252
3.252e+04 9.995846e-01 4.153977e-04 1.642669e-38 1.559797e-125 1.176206e-274
3.446e+04 9.993856e-01 6.143730e-04 1.445809e-38 1.814351e-126 3.172780e-277
3.637e+04 9.997122e-01 2.877738e-04 3.849809e-40 8.422745e-131 4.563390e-286
3.815e+04 9.982192e-01 1.780827e-03 1.500263e-37 9.534597e-125 1.261211e-274
3.975e+04 9.999987e-01 1.324058e-06 1.507577e-48 1.904569e-151 0.000000e+00
4.117e+04 1.000000e+00 3.518773e-08 2.448368e-54 8.246094e-166 0.000000e+00
4.247e+04 9.999998e-01 1.896760e-07 6.318248e-52 3.763426e-160 0.000000e+00
4.369e+04 9.979913e-01 2.008738e-03 4.023001e-38 4.636071e-127 5.668816e-280
4.488e+04 9.999989e-01 1.098935e-06 5.460291e-50 2.315263e-156 0.000000e+00
4.608e+04 9.999999e-01 5.907698e-08 4.197327e-54 6.346023e-166 0.000000e+00
4.729e+04 9.999943e-01 5.709182e-06 1.299997e-47 9.226356e-151 0.000000e+00
4.852e+04 9.999974e-01 2.623434e-06 1.565280e-48 1.150524e-152 0.000000e+00
4.975e+04 9.999994e-01 5.929891e-07 7.419235e-51 2.247912e-158 0.000000e+00
5.101e+04 1.000000e+00 4.515384e-09 1.415638e-57 8.475557e-174 0.000000e+00
5.229e+04 9.997492e-01 2.508286e-04 6.129350e-42 4.121724e-137 4.243805e-300
5.360e+04 9.796708e-01 2.032917e-02 1.126113e-35 1.833432e-122 2.088539e-272
